state	year	county	precinct	g2012_USP_rv	g2012_USP_dv	g2012_USP_tv	cd	g2012_USH_rv	g2012_USH_tv	g2012_USH_dv	cd2	g2012_USH_rv2	g2012_USH_tv2	g2012_USH_dv2	ld	ld2	ld3	ld4	ld5	ld6	ld7	ld8	ld9	ld10	g2012_STH_dv	g2012_STH_dv10	g2012_STH_dv2	g2012_STH_dv3	g2012_STH_dv4	g2012_STH_dv5	g2012_STH_dv6	g2012_STH_dv7	g2012_STH_dv8	g2012_STH_dv9	g2012_STH_rv	g2012_STH_rv10	g2012_STH_rv2	g2012_STH_rv3	g2012_STH_rv4	g2012_STH_rv5	g2012_STH_rv6	g2012_STH_rv7	g2012_STH_rv8	g2012_STH_rv9	g2012_STH_tv	g2012_STH_tv10	g2012_STH_tv2	g2012_STH_tv3	g2012_STH_tv4	g2012_STH_tv5	g2012_STH_tv6	g2012_STH_tv7	g2012_STH_tv8	g2012_STH_tv9	sd	g2012_STS_rv	g2012_STS_dv	g2012_STS_tv	sd2	g2012_STS_rv2	g2012_STS_dv2	g2012_STS_tv2	g2012_USS_rv	g2012_USS_dv	g2012_USS_tv
"TN"	2012	"MONTGOMERY County"	"5B Madison"	218	655	895	7	244	714	406					67										602																				602										22	220	555	775					239	442	760
"TN"	2012	"MONTGOMERY County"	"6A Cumberland"	1255	769	2062	7	1286	1822	447					68																				1349										1349										22	1110	866	1976					1280	532	1895
"TN"	2012	"MONTGOMERY County"	"6B Bethel"	359	191	562	7	352	502	119					74										198										286										484										22	333	210	543					366	136	521
"TN"	2012	"MONTGOMERY County"	"7 Woodlawn"	2079	736	2869	7	2028	2607	450					74										720										1809										2529										22	1882	841	2723					2024	525	2674
"TN"	2012	"MONTGOMERY County"	"8A Bethel"	256	324	594	7	278	528	223					74										277										247										524										22	261	297	558					253	260	548
"TN"	2012	"MONTGOMERY County"	"8B Barkers Mill"	347	652	1016	7	371	908	493					67										697																				698										22	354	590	944					354	520	927
"TN"	2012	"MONTGOMERY County"	"9 Outlaw"	621	969	1608	7	672	1367	640					74										742										596										1338										22	633	848	1481					659	709	1449
"TN"	2012	"MONTGOMERY County"	"EV"												67										0																				255																		0	0	5
"TN"	2012	"MOORE County"	"1 Courthouse"	311	156	477	4	222	400	178					39										168										275										443										14	343		343					315	113	448
"TN"	2012	"MOORE County"	"2 Moore County High"	463	127	598	4	360	537	177					39										143										420										563										14	490		490					460	102	575
"TN"	2012	"MOORE County"	"3 Moore County Bldg"	431	148	587	4	330	512	182					39										152										406										558										14	468		468					431	117	562
"TN"	2012	"MOORE County"	"4 Lynchburg"	407	124	540	4	288	457	169					39										145										363										508										14	431		431					392	98	516
"TN"	2012	"MOORE County"	"5 Motlow College"	441	150	597	4	349	527	178					39										148										416										564										14	472		472					438	114	576
"TN"	2012	"MORGAN County"	"1-1 Coalfield"	855	334	1212	3	704	1091	358					41										679										509										1188										12	935		935					828	264	1147
"TN"	2012	"MORGAN County"	"2-1 Oakdale High"	871	193	1080	3	748	1017	243					41										412										635										1047										12	917		917					832	150	1025
"TN"	2012	"MORGAN County"	"2-2 Mossy Grove"	176	85	265	3	158	243	78					41										166										92										258										12	196		196					173	60	247
"TN"	2012	"MORGAN County"	"3-1 Wartburg"	821	330	1176	3	668	1081	370					41										750										424										1174										12	929		929					825	243	1116
"TN"	2012	"MORGAN County"	"4-1 Lancing"	544	186	738	3	478	664	163					41										401										321										722										12	589		589					533	135	695
"TN"	2012	"MORGAN County"	"4-2 Deer Lodge"	300	107	412	3	241	354	104					41										196										205										401										12	325		325					303	73	389
"TN"	2012	"MORGAN County"	"5-1 Sunbright"	589	184	786	3	495	691	177					41										406										363										769										12	651		651					600	118	739
"TN"	2012	"MORGAN County"	"5-2 Burrville"	223	121	353	3	203	336	121					41										191										159										350										12	297		297					239	83	342
"TN"	2012	"MORGAN County"	"6-1 Kellys"	203	64	272	3	177	252	63					41										156										115										271										12	225		225					201	41	253
"TN"	2012	"MORGAN County"	"6-2 Petros"	87	121	210	3	66	176	100					41										177										32										209										12	120		120					92	86	186
"TN"	2012	"OBION County"	"1-1 South Fulton"	1325	572	1919	8	1168	1800	582					76										717										1038										1755										24	974	783	1757					1157	564	1822
"TN"	2012	"OBION County"	"2-1 Eddie Cox Sr Ctr"	606	270	887	8	537	813	247					76	77									322		6								457		16								779		22								24	402	415	817					525	242	828
"TN"	2012	"OBION County"	"2-4 Woodland"	794	167	972	8	701	911	187					77	76									204		21								584		77								788		98								24	516	391	907					685	181	910
"TN"	2012	"OBION County"	"3-2 Kenton"	454	158	622	8	423	576	130					77										165										440										605										24	339	228	567					417	139	585
"TN"	2012	"OBION County"	"3-4 Rives"	881	234	1131	8	802	1065	227					77	76									266		25								702		56								968		81								24	546	526	1072					786	207	1075
"TN"	2012	"OBION County"	"4-1 Fair Grounds"	703	685	1398	8	612	1247	583					76	77									693		12								512		27								1205		39								24	483	774	1257					612	577	1272
"TN"	2012	"OBION County"	"5-2 Cloverdale"	240	73	319	8	226	303	66					77										79										213										292										24	171	117	288					217	71	301
"TN"	2012	"OBION County"	"5-4 Hornbeak"	652	164	830	8	540	764	187					77										194										547										741										24	432	314	746					547	192	776
"TN"	2012	"OBION County"	"5-5 Samburg"	320	96	425	8	274	385	100					77										122										274										396										24	214	167	381					268	102	392
"TN"	2012	"OBION County"	"6-1 Troy Sr Ctr"	1059	229	1301	8	946	1221	220					77										284										919										1203										24	678	520	1198					942	225	1232
"TN"	2012	"OBION County"	"6-2 Obion Sr Ctr"	359	138	508	8	305	433	106					77										112										336										448										24	226	205	431					308	109	438
"TN"	2012	"OBION County"	"7-2 Obion Co Library"	1421	535	1985	8	1260	1864	537					77	76									525		78								1135		75								1660		153								24	841	1023	1864					1246	491	1883
"TN"	2012	"OVERTON County"	"1 Livingston"	774	656	1448	6	730	979						41										1112										269										1381																		736	371	1161
"TN"	2012	"OVERTON County"	"2-1 Allons"	596	392	1000	6	544	720						41										714										238										952																		540	248	820
"TN"	2012	"OVERTON County"	"2-3 Monroe"	314	133	452	6	272	336						41										303										121										424																		283	76	370
"TN"	2012	"OVERTON County"	"3-2 Poteet"	262	156	426	6	233	291						41										280										135										415																		242	94	343
"TN"	2012	"OVERTON County"	"3-3 Wilson"	422	162	590	6	377	475						41										322										228										550																		371	118	524
"TN"	2012	"OVERTON County"	"3-4 Rushing Springs"	219	91	312	6	188	238						41										192										87										279																		180	69	260
"TN"	2012	"OVERTON County"	"4-2 Rickman"	1153	531	1700	6	1029	1353						41										1027										569										1596																		1038	366	1481
"TN"	2012	"OVERTON County"	"5-1 Hilham"	454	318	784	6	435	582						41										556										182										738																		424	214	662
"TN"	2012	"OVERTON County"	"5-2 Fairgrounds"	443	276	722	6	419	559						41										470										226										696																		417	191	627
"TN"	2012	"OVERTON County"	"Absentee"	138	90	230	6	133	164						41										135										83										218																		141	50	202
"TN"	2012	"PERRY County"	"1-1 Cedar Creek"	154	76	233	7	144	198	36					72																				145										145										28	114	104	218					141	54	200
"TN"	2012	"PERRY County"	"1-2 Marsh Creek"	111	57	170	7	98	139	30					72																				123										123										28	83	71	154					104	40	155
"TN"	2012	"PERRY County"	"2-1 Pineview"	161	114	276	7	148	235	66					72																				160										160										28	149	120	269					165	72	250
"TN"	2012	"PERRY County"	"2-2 Pope"	120	67	188	7	114	160	34					72																				113										113										28	107	64	171					117	41	162
"TN"	2012	"PERRY County"	"3-1 Coon Creek"	178	91	284	7	174	241	49					72																				161										161										28	180	92	272					157	73	251
"TN"	2012	"PERRY County"	"3-2 Flatwoods"	110	71	183	7	103	149	35					72																				97										97										28	97	69	166					105	47	158
"TN"	2012	"PERRY County"	"4-1 Brush Creek"	79	48	127	7	80	112	26					72																				78										78										28	76	49	125					77	30	112
"TN"	2012	"PERRY County"	"4-3 Lobelville"	160	107	274	7	166	239	56					72																				162										162										28	156	102	258					174	70	257
"TN"	2012	"PERRY County"	"5-2 Linden"	233	172	418	7	223	329	77					72																				246										246										28	220	169	389					234	104	360
"TN"	2012	"PERRY County"	"6-2 Lobelville"	193	149	345	7	172	264	74					72																				180										180										28	156	149	305					177	98	280
"TN"	2012	"PERRY County"	"Absentee"	79	40	123	7	85	114	26					72																				80										80										28	76	38	114					78	26	114
"TN"	2012	"PICKETT County"	"Barnes Ridge 4-3"	73	22	95	6	73	90						38										21										71										92										12	64		64					71	19	92
"TN"	2012	"PICKETT County"	"Bolestown 4-4"	41	24	65	6	32	52						38										19										38										57										12	40		40					41	15	57
"TN"	2012	"PICKETT County"	"Boom 4-1"	132	54	187	6	143	172						38										38										144										182										12	127		127					149	31	181
"TN"	2012	"PICKETT County"	"Chanute 3-1"	300	94	398	6	294	354						38										80										320										400										12	274		274					314	64	385
"TN"	2012	"PICKETT County"	"Community Center 1-1"	316	128	448	6	296	382						38										120										316										436										12	279		279					309	87	407
"TN"	2012	"PICKETT County"	"High School 2-1"	359	193	557	6	346	479						38										180										362										542										12	332		332					370	140	529
"TN"	2012	"PICKETT County"	"Moodyville 1-2"	146	32	183	6	129	158						38										36										140										176										12	127		127					133	25	169
"TN"	2012	"PICKETT County"	"Oak Hill 4-2"	234	98	337	6	218	295						38										109										215										324										12	233		233					232	74	320
"TN"	2012	"PICKETT County"	"Travisville 3-2"	111	67	183	6	112	154						38										50										128										178										12	111		111					121	37	168
"TN"	2012	"POLK County"	"1 Delano"	446	211	666	3	410	648	219					22										197										455										652																		466	154	650
"TN"	2012	"POLK County"	"1A Polk Co High"	423	203	637	3	385	612	214					22										213										401										614																		413	187	619
"TN"	2012	"POLK County"	"1B Chilhowee"	635	296	951	3	585	905	296					22										266										668										934																		671	220	916
"TN"	2012	"POLK County"	"2 Greasy Creek"	129	45	180	3	110	171	53					22										38										136										174																		129	33	173
"TN"	2012	"POLK County"	"2A Springtown"	106	50	158	3	99	156	49					22										49										104										153																		104	41	153
"TN"	2012	"POLK County"	"2B Parksville"	209	101	315	3	183	309	116					22										109										198										307																		213	84	306
"TN"	2012	"POLK County"	"2C South Polk"	564	211	794	3	510	777	241					22										222										544										766																		579	166	764
"TN"	2012	"POLK County"	"2D Shiloh Baptist"	326	158	491	3	305	480	160					22										154										322										476																		339	122	481
"TN"	2012	"POLK County"	"3 Ducktown"	467	220	693	3	412	671	230					22										213										460										673																		464	182	675
"TN"	2012	"POLK County"	"3A Copper Basin"	421	144	569	3	368	540	157					22										165										380										545																		387	132	545
"TN"	2012	"POLK County"	"3B Turtletown"	382	217	605	3	355	596	229					22										218										377										595																		378	192	583
"TN"	2012	"PUTNAM County"	"10A Pavilion"	801	327	1148	6	769	1003						42										266										748										1014																		755	242	1065
"TN"	2012	"PUTNAM County"	"10B Sycamore"	469	349	834	6	460	699						42										297										437										734																		466	251	760
"TN"	2012	"PUTNAM County"	"11A Bangham"	944	348	1321	6	908	1169						42										292										899										1191																		914	242	1231
"TN"	2012	"PUTNAM County"	"11B Cookeville High"	741	357	1125	6	688	958						42										279										696										975																		720	239	1032
"TN"	2012	"PUTNAM County"	"12A Algood Inside"	912	417	1343	6	840	1113						42										325										853										1178																		872	297	1217
"TN"	2012	"PUTNAM County"	"12B Algood Outside"	740	198	949	6	701	852						42										172										691										863																		737	121	906
"TN"	2012	"PUTNAM County"	"12C Brotherton"	208	60	274	6	193	252						42										53										197										250																		195	44	254
"TN"	2012	"PUTNAM County"	"1A Capshaw"	1471	783	2297	6	1434	1959						42										644										1351										1995																		1460	481	2069
"TN"	2012	"PUTNAM County"	"2A Northeast"	1480	781	2299	6	1442	2020						42										616										1461										2077																		1523	490	2134
"TN"	2012	"PUTNAM County"	"3A University"	389	290	709	6	382	628						42										264										373										637																		377	206	661
"TN"	2012	"PUTNAM County"	"4A Burks"	859	331	1201	6	797	1047						25	42									245		38								666		100								911		138																816	239	1125
"TN"	2012	"PUTNAM County"	"4B Monterey"	365	258	637	6	338	508						25										206										334										540																		350	181	573
"TN"	2012	"PUTNAM County"	"5A  Cookeville CC"	625	185	829	6	593	735						42										174										563										737																		595	136	772
"TN"	2012	"PUTNAM County"	"5C Prescott South"	969	320	1316	6	913	1151						42										271										898										1169																		946	231	1225
"TN"	2012	"PUTNAM County"	"5F Dry Valley"	325	136	468	6	331	425						42										110										320										430																		329	92	447
