state	year	parish	ward	precinct	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_d2v	g2012_USH_dv	g2012_USH_r2v	g2012_USH_r3v	g2012_USH_rv	g2012_USH_tv
"LA"	2012	"Orleans"	"13"	"09"	200	159	375.0	2	80	138	26		69	344
"LA"	2012	"Orleans"	"13"	"10"	174	151	331.0	2	71	124	27		63	299
"LA"	2012	"Orleans"	"13"	"11"	300	25	332.0	2	47	207	5		20	293
"LA"	2012	"Orleans"	"13"	"12"	232	33	279.0	2	54	169	4		18	261
"LA"	2012	"Orleans"	"13"	"13"	223	20	255.0	2	69	133	2		14	236
"LA"	2012	"Orleans"	"13"	"14"	343	36	384.0	2	68	225	8		22	335
"LA"	2012	"Orleans"	"13"	"15"	248	56	315.0	2	79	165	13		24	299
"LA"	2012	"Orleans"	"13"	"16"	232	92	347.0	2	84	156	12		36	310
"LA"	2012	"Orleans"	"14"	"01"	208	122	344.0	2	82	132	22		52	310
"LA"	2012	"Orleans"	"14"	"02"	154	134	299.0	1		97	16		157	280
"LA"	2012	"Orleans"	"14"	"03"	159	147	324.0	1		117	16		155	296
"LA"	2012	"Orleans"	"14"	"04"	135	119	260.0	1		84	17		124	233
"LA"	2012	"Orleans"	"14"	"05"	157	161	325.0	1		112	16		169	301
"LA"	2012	"Orleans"	"14"	"06"	190	254	454.0	1		121	23		273	427
"LA"	2012	"Orleans"	"14"	"07"	141	268	416.0	1		89	23		266	386
"LA"	2012	"Orleans"	"14"	"08"	136	189	338.0	1		100	20		192	316
"LA"	2012	"Orleans"	"14"	"09"	125	280	408.0	1		80	15		280	381
"LA"	2012	"Orleans"	"14"	"10"	172	213	390.0	1		109	16		216	345
"LA"	2012	"Orleans"	"14"	"11"	127	144	282.0	1		98	10		154	265
"LA"	2012	"Orleans"	"14"	"12"	193	106	317.0	1		144	15		114	287
"LA"	2012	"Orleans"	"14"	"13A"	410	157	612.0	1		321	54		112	512
"LA"	2012	"Orleans"	"14"	"14"	83	221	306.0	1		58	12		211	282
"LA"	2012	"Orleans"	"14"	"15"	113	190	315.0	1		84	13		185	286
"LA"	2012	"Orleans"	"14"	"16"	234	237	489.0	1		184	33		228	455
"LA"	2012	"Orleans"	"14"	"17"	144	135	287.0	2	67	102	21		57	267
"LA"	2012	"Orleans"	"14"	"18A"	167	186	367.0	1		120	16		204	344
"LA"	2012	"Orleans"	"14"	"19"	221	131	373.0	1		174	18		130	336
"LA"	2012	"Orleans"	"14"	"20"	296	290	609.0	2	117	236	55		108	569
"LA"	2012	"Orleans"	"14"	"21"	194	167	376.0	1		145	26		161	340
"LA"	2012	"Orleans"	"14"	"23"	249	11	262.0	2	39	193	1		5	247
"LA"	2012	"Orleans"	"14"	"24A"	315	108	438.0	2	87	235	20		40	414
"LA"	2012	"Orleans"	"14"	"25"	223	74	303.0	2	50	167	13		26	280
"LA"	2012	"Orleans"	"14"	"26"	288	5	295.0	2	55	199	1		2	263
"LA"	2012	"Orleans"	"15"	"01"	97	81	187.0	2	50	64	18		27	174
"LA"	2012	"Orleans"	"15"	"02"	337	135	494.0	2	134	206	25		57	461
"LA"	2012	"Orleans"	"15"	"03"	140	72	228.0	2	60	86	13		34	203
"LA"	2012	"Orleans"	"15"	"05"	187	5	194.0	2	33	140	0		4	181
"LA"	2012	"Orleans"	"15"	"06"	331	10	346.0	2	60	212	4		16	304
"LA"	2012	"Orleans"	"15"	"08"	216	6	225.0	2	36	166	3		2	209
"LA"	2012	"Orleans"	"15"	"09"	255	14	272.0	2	51	163	2		15	234
"LA"	2012	"Orleans"	"15"	"10"	448	2	450.0	2	75	312	6		14	410
"LA"	2012	"Orleans"	"15"	"11"	343	2	346.0	2	62	221	1		7	292
"LA"	2012	"Orleans"	"15"	"12"	161	24	185.0	2	43	108	3		8	166
"LA"	2012	"Orleans"	"15"	"12A"	357	14	372.0	2	72	234	5		12	329
"LA"	2012	"Orleans"	"15"	"13"	334	23	357.0	2	62	236	5		20	327
"LA"	2012	"Orleans"	"15"	"13A"	364	25	390.0	2	62	257	4		24	350
"LA"	2012	"Orleans"	"15"	"13B"	485	9	495.0	2	101	287	6		15	413
"LA"	2012	"Orleans"	"15"	"14"	219	143	366.0	2	75	175	18		53	327
"LA"	2012	"Orleans"	"15"	"14A"	200	39	244.0	2	42	153	9		18	227
"LA"	2012	"Orleans"	"15"	"14B"	234	86	324.0	2	50	195	15		40	310
"LA"	2012	"Orleans"	"15"	"14C"	200	106	314.0	2	59	160	15		39	280
"LA"	2012	"Orleans"	"15"	"14D"	257	20	279.0	2	73	169	3		13	261
"LA"	2012	"Orleans"	"15"	"14E"	434	41	477.0	2	77	315	12		24	432
"LA"	2012	"Orleans"	"15"	"14F"	188	85	278.0	2	36	172	10		36	258
"LA"	2012	"Orleans"	"15"	"14G"	580	58	644.0	2	142	347	13		36	547
"LA"	2012	"Orleans"	"15"	"15"	368	41	415.0	2	89	234	6		20	358
"LA"	2012	"Orleans"	"15"	"15A"	251	132	390.0	2	78	190	19		53	356
"LA"	2012	"Orleans"	"15"	"15B"	151	151	309.0	2	55	134	27		54	280
"LA"	2012	"Orleans"	"15"	"16"	278	145	428.0	2	65	229	30		62	399
"LA"	2012	"Orleans"	"15"	"17"	205	201	419.0	2	71	177	35		69	372
"LA"	2012	"Orleans"	"15"	"17A"	139	171	321.0	2	57	135	29		59	289
"LA"	2012	"Orleans"	"15"	"17B"	193	172	369.0	2	74	148	36		63	337
"LA"	2012	"Orleans"	"15"	"18"	125	97	228.0	2	50	92	12		32	193
"LA"	2012	"Orleans"	"15"	"18A"	248	162	420.0	2	90	208	24		52	385
"LA"	2012	"Orleans"	"15"	"18B"	429	86	518.0	2	94	310	17		49	476
"LA"	2012	"Orleans"	"15"	"18C"	178	199	390.0	2	73	162	25		76	354
"LA"	2012	"Orleans"	"15"	"18D"	803	88	900.0	2	208	528	16		54	822
"LA"	2012	"Orleans"	"15"	"18E"	353	309	673.0	2	113	329	40		106	607
"LA"	2012	"Orleans"	"15"	"18F"	345	200	550.0	2	71	307	29		89	509
"LA"	2012	"Orleans"	"15"	"19"	412	3	415.0	2	51	322	5		9	387
"LA"	2012	"Orleans"	"15"	"19A"	275	375	663.0	2	94	273	71		138	607
"LA"	2012	"Orleans"	"15"	"19B"	295	3	300.0	2	25	236	5		9	276
"LA"	2012	"Orleans"	"15"	"19C"	607	77	689.0	2	106	400	16		28	559
"LA"	2012	"Orleans"	"16"	"01"	203	54	270.0	2	66	130	6		25	244
"LA"	2012	"Orleans"	"16"	"01A"	208	37	251.0	2	59	126	11		11	219
"LA"	2012	"Orleans"	"16"	"02"	225	129	376.0	1		168	25		136	342
"LA"	2012	"Orleans"	"16"	"03"	232	104	352.0	1		173	20		103	302
"LA"	2012	"Orleans"	"16"	"04"	300	89	416.0	2	87	209	16		40	388
"LA"	2012	"Orleans"	"16"	"05"	264	81	362.0	2	75	192	14		38	335
"LA"	2012	"Orleans"	"16"	"06"	410	65	492.0	2	107	267	22		32	454
"LA"	2012	"Orleans"	"16"	"07"	245	85	346.0	2	76	157	21		35	310
"LA"	2012	"Orleans"	"16"	"08"	176	114	301.0	2	62	149	15		42	282
"LA"	2012	"Orleans"	"16"	"09"	216	22	241.0	2	48	146	8		14	219
"LA"	2012	"Orleans"	"17"	"01"	199	72	290.0	1		139	8		87	258
"LA"	2012	"Orleans"	"17"	"02"	200	45	255.0	2	64	118	13		26	233
"LA"	2012	"Orleans"	"17"	"03"	331	14	349.0	2	59	214	5		19	306
"LA"	2012	"Orleans"	"17"	"04"	224	28	259.0	2	56	136	8		15	222
"LA"	2012	"Orleans"	"17"	"05"	309	42	363.0	2	85	202	3		22	326
"LA"	2012	"Orleans"	"17"	"06"	362	1	363.0	2	42	250	2		7	304
"LA"	2012	"Orleans"	"17"	"07"	359	42	413.0	2	95	240	10		19	383
"LA"	2012	"Orleans"	"17"	"08"	288	19	308.0	2	48	198	4		11	268
"LA"	2012	"Orleans"	"17"	"09"	335	2	337.0	2	58	242	0		6	311
"LA"	2012	"Orleans"	"17"	"10"	293	42	341.0	2	68	199	6		24	305
"LA"	2012	"Orleans"	"17"	"11"	341	0	344.0	2	47	247	1		8	303
"LA"	2012	"Orleans"	"17"	"12"	268	9	277.0	2	56	180	1		9	247
"LA"	2012	"Orleans"	"17"	"13"	291	1	294.0	2	43	203	1		5	255
"LA"	2012	"Orleans"	"17"	"13A"	259	0	261.0	2	32	202	2		2	240
"LA"	2012	"Orleans"	"17"	"14"	444	6	453.0	2	78	291	4		16	396
"LA"	2012	"Orleans"	"17"	"15"	318	13	335.0	2	41	238	3		9	294
"LA"	2012	"Orleans"	"17"	"16"	314	17	333.0	2	49	228	1		18	299
"LA"	2012	"Orleans"	"17"	"17"	102	274	383.0	1		59	22		276	361
"LA"	2012	"Orleans"	"17"	"18"	83	249	338.0	1		43	19		245	311
"LA"	2012	"Orleans"	"17"	"18A"	107	300	421.0	1		86	35		261	387
"LA"	2012	"Orleans"	"17"	"19"	92	289	401.0	1		68	43		251	366
"LA"	2012	"Orleans"	"17"	"20"	184	411	617.0	1		143	62		361	577
"LA"	2012	"Orleans"	"Early Voting"		26791	3415	30609.0		4382	21198	646	0	2244	28880
"LA"	2012	"Orleans"	"Provisional Votes"		495	27	541.0		72	187	8	0	14	293
"LA"	2012	"Ouachita"	"00"	"01"	87	1155	1250.0	5					1039	1105
"LA"	2012	"Ouachita"	"00"	"02"	143	475	630.0	5					457	524
"LA"	2012	"Ouachita"	"00"	"03"	578	284	871.0	5					434	670
"LA"	2012	"Ouachita"	"00"	"04"	323	502	839.0	5					560	680
"LA"	2012	"Ouachita"	"00"	"05"	333	505	852.0	5					565	715
"LA"	2012	"Ouachita"	"00"	"06"	153	897	1069.0	5					782	878
"LA"	2012	"Ouachita"	"00"	"07"	214	823	1052.0	5					813	912
"LA"	2012	"Ouachita"	"00"	"08"	248	754	1017.0	5					754	885
"LA"	2012	"Ouachita"	"00"	"09"	483	467	959.0	5					505	701
"LA"	2012	"Ouachita"	"00"	"09A"	236	195	433.0	5					252	339
"LA"	2012	"Ouachita"	"00"	"10"	325	34	363.0	5					134	234
"LA"	2012	"Ouachita"	"00"	"11"	537	17	554.0	5					205	402
"LA"	2012	"Ouachita"	"00"	"12"	384	11	397.0	5					134	288
"LA"	2012	"Ouachita"	"00"	"13"	427	11	438.0	5					153	310
"LA"	2012	"Ouachita"	"00"	"14"	616	10	626.0	5					223	415
"LA"	2012	"Ouachita"	"00"	"15"	544	2	549.0	5					109	299
"LA"	2012	"Ouachita"	"00"	"16"	537	6	543.0	5					173	326
"LA"	2012	"Ouachita"	"00"	"17"	383	29	415.0	5					147	277
"LA"	2012	"Ouachita"	"00"	"18"	699	3	709.0	5					210	403
"LA"	2012	"Ouachita"	"00"	"19"	592	7	600.0	5					166	339
"LA"	2012	"Ouachita"	"00"	"20"	547	38	587.0	5					168	386
"LA"	2012	"Ouachita"	"00"	"21"	355	104	460.0	5					188	308
"LA"	2012	"Ouachita"	"00"	"22"	653	14	668.0	5					222	409
"LA"	2012	"Ouachita"	"00"	"23"	558	3	565.0	5					173	370
"LA"	2012	"Ouachita"	"00"	"24"	832	5	838.0	5					225	529
"LA"	2012	"Ouachita"	"00"	"25"	90	300	396.0	5					289	330
"LA"	2012	"Ouachita"	"00"	"26"	143	147	292.0	5					159	201
"LA"	2012	"Ouachita"	"00"	"27"	196	71	269.0	5					108	169
"LA"	2012	"Ouachita"	"00"	"27A"	88	15	103.0	5					33	55
"LA"	2012	"Ouachita"	"00"	"28"	164	92	263.0	5					120	187
"LA"	2012	"Ouachita"	"00"	"29"	139	46	185.0	5					75	116
"LA"	2012	"Ouachita"	"00"	"30"	322	53	379.0	5					118	230
"LA"	2012	"Ouachita"	"00"	"31"	228	353	589.0	5					353	450
"LA"	2012	"Ouachita"	"00"	"32"	97	1017	1135.0	5					909	964
"LA"	2012	"Ouachita"	"00"	"33"	138	971	1129.0	5					884	974
"LA"	2012	"Ouachita"	"00"	"34"	75	113	192.0	5					108	139
"LA"	2012	"Ouachita"	"00"	"35"	177	483	674.0	5					451	536
"LA"	2012	"Ouachita"	"00"	"36"	25	331	362.0	5					289	305
"LA"	2012	"Ouachita"	"00"	"37"	63	514	599.0	5					445	495
"LA"	2012	"Ouachita"	"00"	"38"	64	452	532.0	5					413	450
"LA"	2012	"Ouachita"	"00"	"39"	260	641	913.0	5					612	714
"LA"	2012	"Ouachita"	"00"	"40"	44	259	308.0	5					230	254
"LA"	2012	"Ouachita"	"00"	"41"	79	1218	1314.0	5					1050	1109
"LA"	2012	"Ouachita"	"00"	"42"	149	835	1009.0	5					749	836
"LA"	2012	"Ouachita"	"00"	"43"	79	988	1076.0	5					913	965
"LA"	2012	"Ouachita"	"00"	"44"	40	656	704.0	5					592	625
"LA"	2012	"Ouachita"	"00"	"44A"	63	874	952.0	5					787	834
"LA"	2012	"Ouachita"	"00"	"45"	98	1011	1134.0	5					896	975
"LA"	2012	"Ouachita"	"00"	"46"	102	525	636.0	5					469	517
"LA"	2012	"Ouachita"	"00"	"47"	112	352	472.0	5					322	388
"LA"	2012	"Ouachita"	"00"	"48"	76	457	549.0	5					395	437
"LA"	2012	"Ouachita"	"00"	"49"	28	402	438.0	5					348	381
"LA"	2012	"Ouachita"	"00"	"50"	31	389	426.0	5					340	357
"LA"	2012	"Ouachita"	"00"	"51"	58	1014	1091.0	5					828	886
"LA"	2012	"Ouachita"	"00"	"52"	111	1045	1170.0	5					898	974
"LA"	2012	"Ouachita"	"00"	"53"	45	523	579.0	5					466	492
"LA"	2012	"Ouachita"	"00"	"53A"	9	123	134.0	5					103	112
"LA"	2012	"Ouachita"	"00"	"54"	132	891	1032.0	5					749	818
"LA"	2012	"Ouachita"	"00"	"55"	121	762	893.0	5					685	762
"LA"	2012	"Ouachita"	"00"	"56"	74	1086	1180.0	5					934	993
"LA"	2012	"Ouachita"	"00"	"57"	64	1114	1199.0	5					951	1009
"LA"	2012	"Ouachita"	"00"	"58"	33	621	663.0	5					516	554
"LA"	2012	"Ouachita"	"00"	"59"	117	293	420.0	5					330	382
"LA"	2012	"Ouachita"	"00"	"60"	334	393	733.0	5					484	641
"LA"	2012	"Ouachita"	"00"	"61"	91	387	495.0	5					404	454
"LA"	2012	"Ouachita"	"00"	"62"	292	215	524.0	5					269	400
"LA"	2012	"Ouachita"	"00"	"63"	271	244	539.0	5					337	478
"LA"	2012	"Ouachita"	"00"	"64"	68	324	408.0	5					318	360
"LA"	2012	"Ouachita"	"00"	"65"	169	4	174.0	5					68	123
"LA"	2012	"Ouachita"	"00"	"65A"	222	1	224.0	5					52	121
"LA"	2012	"Ouachita"	"00"	"66"	412	53	468.0	5					162	330
"LA"	2012	"Ouachita"	"00"	"67"	193	149	353.0	5					185	298
"LA"	2012	"Ouachita"	"00"	"68"	224	119	346.0	5					184	279
"LA"	2012	"Ouachita"	"00"	"69"	612	2	616.0	5					196	403
"LA"	2012	"Ouachita"	"00"	"70"	423	10	434.0	5					132	275
"LA"	2012	"Ouachita"	"00"	"71"	83	702	796.0	5					672	713
"LA"	2012	"Ouachita"	"00"	"72"	113	391	514.0	5					371	438
"LA"	2012	"Ouachita"	"00"	"73"	388	142	536.0	5					251	448
"LA"	2012	"Ouachita"	"00"	"74"	399	1	401.0	5					103	222
"LA"	2012	"Ouachita"	"00"	"75"	115	907	1029.0	5					851	908
"LA"	2012	"Ouachita"	"00"	"76"	208	455	675.0	5					504	605
"LA"	2012	"Ouachita"	"00"	"77"	118	628	766.0	5					598	663
"LA"	2012	"Ouachita"	"00"	"78"	92	238	351.0	5					269	331
"LA"	2012	"Ouachita"	"00"	"79"	547	1	551.0	5					125	283
"LA"	2012	"Ouachita"	"Early Voting"		6534	8173	14829.0		0	0	0	0	10570	14096
"LA"	2012	"Ouachita"	"Provisional Votes"		16	21	37.0		0	0	0	0	17	20
"LA"	2012	"Plaquemines"	"01"	"1"	143	164	314.0	1		88	14		139	250
"LA"	2012	"Plaquemines"	"01"	"2"	219	67	289.0	1		114	33		54	204
"LA"	2012	"Plaquemines"	"01"	"3"	339	10	353.0	1		204	17		18	245
"LA"	2012	"Plaquemines"	"01"	"4"	0	0	0.0	1		0	0		0	0
"LA"	2012	"Plaquemines"	"02"	"1"	151	940	1118.0	1		118	94		719	953
"LA"	2012	"Plaquemines"	"03"	"1"	152	797	967.0	1		97	86		626	825
"LA"	2012	"Plaquemines"	"04"	"1"	162	630	817.0	1		130	84		465	696
"LA"	2012	"Plaquemines"	"05"	"1"	264	496	770.0	1		187	75		381	654
"LA"	2012	"Plaquemines"	"05"	"2"	134	162	300.0	1		93	25		120	250
"LA"	2012	"Plaquemines"	"06"	"1"	254	42	299.0	1		170	17		39	234
"LA"	2012	"Plaquemines"	"06"	"2"	97	46	144.0	1		60	5		44	110
"LA"	2012	"Plaquemines"	"06"	"3"	244	29	274.0	1		163	12		27	208
"LA"	2012	"Plaquemines"	"06"	"4"	46	30	78.0	1		34	3		20	62
"LA"	2012	"Plaquemines"	"07"	"1"	100	156	261.0	1		63	33		110	217
"LA"	2012	"Plaquemines"	"07"	"3"	92	50	142.0	1		66	6		36	114
"LA"	2012	"Plaquemines"	"08"	"1"	101	198	307.0	1		50	40		138	243
"LA"	2012	"Plaquemines"	"09"	"1"	195	189	388.0	1		127	31		142	309
"LA"	2012	"Plaquemines"	"09"	"3"	20	41	63.0	1		13	4		30	53
"LA"	2012	"Plaquemines"	"Early Voting"		884	2422	3351.0		0	764	238	0	2172	3232
"LA"	2012	"Plaquemines"	"Provisional Votes"		2	2	4.0		0	0	0	0	0	0
"LA"	2012	"Pointe Coupee"	"00"	"01"	110	172	287.0	6					172	212
"LA"	2012	"Pointe Coupee"	"00"	"02"	156	39	196.0	6					69	98
"LA"	2012	"Pointe Coupee"	"00"	"03"	123	221	354.0	6					212	255
"LA"	2012	"Pointe Coupee"	"00"	"04"	168	51	222.0	6					65	97
"LA"	2012	"Pointe Coupee"	"00"	"05"	18	93	114.0	6					98	107
"LA"	2012	"Pointe Coupee"	"00"	"06"	103	204	310.0	6					210	253
"LA"	2012	"Pointe Coupee"	"00"	"07"	325	161	491.0	6					222	344
"LA"	2012	"Pointe Coupee"	"00"	"08A"	287	10	299.0	6					69	168
"LA"	2012	"Pointe Coupee"	"00"	"08B"	69	0	69.0	6					12	31
"LA"	2012	"Pointe Coupee"	"00"	"09"	448	4	453.0	6					74	263
"LA"	2012	"Pointe Coupee"	"00"	"10A"	97	414	514.0	6					429	483
"LA"	2012	"Pointe Coupee"	"00"	"10B"	43	19	64.0	6					36	53
"LA"	2012	"Pointe Coupee"	"00"	"10C"	37	4	41.0	6					15	27
"LA"	2012	"Pointe Coupee"	"00"	"11"	64	124	190.0	6					133	173
"LA"	2012	"Pointe Coupee"	"00"	"12"	48	133	183.0	6					140	175
"LA"	2012	"Pointe Coupee"	"00"	"13A"	434	1	441.0	6					77	260
"LA"	2012	"Pointe Coupee"	"00"	"13B"	5	31	36.0	6					32	34
"LA"	2012	"Pointe Coupee"	"00"	"13C"	35	0	35.0	6					1	20
"LA"	2012	"Pointe Coupee"	"00"	"14"	224	21	245.0	6					59	146
"LA"	2012	"Pointe Coupee"	"00"	"15A"	160	307	475.0	6					342	410
"LA"	2012	"Pointe Coupee"	"00"	"15B"	19	42	62.0	6					47	57
"LA"	2012	"Pointe Coupee"	"00"	"16A"	6	14	20.0	6					11	16
"LA"	2012	"Pointe Coupee"	"00"	"16B"	205	311	522.0	6					348	433
"LA"	2012	"Pointe Coupee"	"00"	"17"	193	330	526.0	6					351	451
"LA"	2012	"Pointe Coupee"	"00"	"18"	148	550	712.0	6					531	612
"LA"	2012	"Pointe Coupee"	"00"	"19A"	156	156	318.0	6					197	261
"LA"	2012	"Pointe Coupee"	"00"	"19B"	6	39	45.0	6					38	43
"LA"	2012	"Pointe Coupee"	"00"	"20A"	170	586	761.0	6					636	703
"LA"	2012	"Pointe Coupee"	"00"	"20B"	62	178	243.0	6					192	227
"LA"	2012	"Pointe Coupee"	"00"	"20C"	13	43	56.0	6					46	49
"LA"	2012	"Pointe Coupee"	"00"	"21"	12	134	148.0	6					136	141
"LA"	2012	"Pointe Coupee"	"00"	"22A"	159	648	820.0	6					686	766
"LA"	2012	"Pointe Coupee"	"00"	"23"	112	324	441.0	6					336	399
"LA"	2012	"Pointe Coupee"	"00"	"24"	181	201	390.0	6					241	306
"LA"	2012	"Pointe Coupee"	"Early Voting"		1040	983	2064.0		0	0	0	0	1196	1729
"LA"	2012	"Pointe Coupee"	"Provisional Votes"		0	0	0.0		0	0	0	0	0	0
"LA"	2012	"Rapides"	"00"	"C01"	110	20	132.0	5					58	101
"LA"	2012	"Rapides"	"00"	"C02"	372	1	377.0	5					132	275
"LA"	2012	"Rapides"	"00"	"C03"	507	1	508.0	5					166	375
"LA"	2012	"Rapides"	"00"	"C04 AK"	419	4	427.0	5					144	307
"LA"	2012	"Rapides"	"00"	"C04 LZ"	356	4	362.0	5					118	284
"LA"	2012	"Rapides"	"00"	"C05"	336	6	345.0	5					90	218
"LA"	2012	"Rapides"	"00"	"C06"	575	4	584.0	5					178	382
"LA"	2012	"Rapides"	"00"	"C07"	343	2	348.0	5					98	236
"LA"	2012	"Rapides"	"00"	"C08"	207	0	207.0	5					66	136
"LA"	2012	"Rapides"	"00"	"C09"	290	3	294.0	5					92	186
"LA"	2012	"Rapides"	"00"	"C10"	215	6	222.0	5					75	157
"LA"	2012	"Rapides"	"00"	"C11A"	103	22	125.0	5					36	88
"LA"	2012	"Rapides"	"00"	"C11B"	220	4	226.0	5					70	137
"LA"	2012	"Rapides"	"00"	"C13 AK"	327	129	461.0	5					199	339
"LA"	2012	"Rapides"	"00"	"C13 LZ"	281	114	399.0	5					172	298
"LA"	2012	"Rapides"	"00"	"C14"	128	69	199.0	5					103	163
"LA"	2012	"Rapides"	"00"	"C15"	630	85	719.0	5					283	507
"LA"	2012	"Rapides"	"00"	"C17"	215	218	443.0	5					263	390
"LA"	2012	"Rapides"	"00"	"C18"	270	178	458.0	5					252	380
"LA"	2012	"Rapides"	"00"	"C19"	177	115	297.0	5					165	250
"LA"	2012	"Rapides"	"00"	"C20"	566	22	593.0	5					162	398
"LA"	2012	"Rapides"	"00"	"C21 AK"	410	143	554.0	5					292	458
"LA"	2012	"Rapides"	"00"	"C21 LZ"	371	132	505.0	5					255	431
"LA"	2012	"Rapides"	"00"	"C22"	14	134	150.0	5					135	143
"LA"	2012	"Rapides"	"00"	"C23"	27	403	433.0	5					330	363
"LA"	2012	"Rapides"	"00"	"C24"	325	147	475.0	5					249	403
"LA"	2012	"Rapides"	"00"	"C25"	430	268	704.0	5					388	572
"LA"	2012	"Rapides"	"00"	"C26"	121	261	385.0	5					276	341
"LA"	2012	"Rapides"	"00"	"C27"	143	298	452.0	5					334	414
"LA"	2012	"Rapides"	"00"	"C28"	284	113	402.0	5					186	312
"LA"	2012	"Rapides"	"00"	"C30"	102	401	511.0	5					408	474
"LA"	2012	"Rapides"	"00"	"C31"	90	472	572.0	5					470	538
"LA"	2012	"Rapides"	"00"	"C32"	149	379	533.0	5					390	469
"LA"	2012	"Rapides"	"00"	"C33"	83	368	456.0	5					372	425
"LA"	2012	"Rapides"	"00"	"C34"	130	267	401.0	5					291	370
"LA"	2012	"Rapides"	"00"	"C35"	56	285	341.0	5					284	320
"LA"	2012	"Rapides"	"00"	"C36 AK"	100	376	482.0	5					394	446
"LA"	2012	"Rapides"	"00"	"C36 LZ"	75	439	522.0	5					445	497
"LA"	2012	"Rapides"	"00"	"C37 AK"	96	376	479.0	5					364	426
"LA"	2012	"Rapides"	"00"	"C37 LZ"	108	525	639.0	5					493	556
"LA"	2012	"Rapides"	"00"	"C38A"	108	85	194.0	5					114	168
"LA"	2012	"Rapides"	"00"	"C38B"	224	457	689.0	5					472	587
"LA"	2012	"Rapides"	"00"	"C39"	139	64	203.0	5					93	154
"LA"	2012	"Rapides"	"00"	"C40"	176	69	246.0	5					122	193
"LA"	2012	"Rapides"	"00"	"C41"	139	671	819.0	5					672	770
"LA"	2012	"Rapides"	"00"	"C42"	126	715	848.0	5					713	793
"LA"	2012	"Rapides"	"00"	"N01"	76	78	157.0	5					95	128
"LA"	2012	"Rapides"	"00"	"N02"	253	95	355.0	5					144	235
"LA"	2012	"Rapides"	"00"	"N03"	222	216	448.0	5					228	313
"LA"	2012	"Rapides"	"00"	"N04"	239	137	379.0	5					185	269
"LA"	2012	"Rapides"	"00"	"N05"	128	446	592.0	5					431	514
"LA"	2012	"Rapides"	"00"	"N06"	196	532	737.0	5					465	555
"LA"	2012	"Rapides"	"00"	"N07"	10	110	123.0	5					86	95
"LA"	2012	"Rapides"	"00"	"N08 AK"	116	223	345.0	5					209	256
"LA"	2012	"Rapides"	"00"	"N08 LZ"	98	192	297.0	5					181	228
"LA"	2012	"Rapides"	"00"	"N09"	137	399	540.0	5					389	465
"LA"	2012	"Rapides"	"00"	"N10 AK"	117	451	576.0	5					397	469
"LA"	2012	"Rapides"	"00"	"N10 LZ"	101	451	565.0	5					409	460
"LA"	2012	"Rapides"	"00"	"N11"	57	310	373.0	5					283	330
"LA"	2012	"Rapides"	"00"	"N12"	147	689	855.0	5					645	733
"LA"	2012	"Rapides"	"00"	"N13A"	69	303	375.0	5					274	317
"LA"	2012	"Rapides"	"00"	"N13B"	89	510	604.0	5					448	506
"LA"	2012	"Rapides"	"00"	"N14A"	44	130	178.0	5					119	149
"LA"	2012	"Rapides"	"00"	"N14B"	16	118	136.0	5					102	120
"LA"	2012	"Rapides"	"00"	"N15"	52	407	469.0	5					312	363
"LA"	2012	"Rapides"	"00"	"N16"	49	267	318.0	5					232	261
"LA"	2012	"Rapides"	"00"	"N17"	34	349	389.0	5					297	329
"LA"	2012	"Rapides"	"00"	"N18 AK"	96	573	678.0	5					492	564
"LA"	2012	"Rapides"	"00"	"N18 LZ"	86	697	803.0	5					619	683
"LA"	2012	"Rapides"	"00"	"N19 AK"	80	452	539.0	5					387	435
"LA"	2012	"Rapides"	"00"	"N19 LZ"	43	409	459.0	5					334	375
"LA"	2012	"Rapides"	"00"	"N20 AK"	54	477	539.0	5					404	457
"LA"	2012	"Rapides"	"00"	"N20 LZ"	48	451	504.0	5					387	422
"LA"	2012	"Rapides"	"00"	"N21"	17	202	222.0	5					178	194
"LA"	2012	"Rapides"	"00"	"N22"	19	307	333.0	5					256	281
"LA"	2012	"Rapides"	"00"	"N23"	16	605	628.0	5					509	533
"LA"	2012	"Rapides"	"00"	"N24 AK"	27	568	606.0	5					470	515
"LA"	2012	"Rapides"	"00"	"N24 LZ"	29	485	528.0	5					415	454
"LA"	2012	"Rapides"	"00"	"N25"	31	478	515.0	5					397	432
"LA"	2012	"Rapides"	"00"	"N26 AK"	30	539	573.0	5					468	496
"LA"	2012	"Rapides"	"00"	"N26 LZ"	42	570	616.0	5					495	535
"LA"	2012	"Rapides"	"00"	"N27"	71	857	942.0	5					750	809
"LA"	2012	"Rapides"	"00"	"N28"	46	415	472.0	5					354	379
"LA"	2012	"Rapides"	"00"	"N29"	28	313	344.0	5					248	269
"LA"	2012	"Rapides"	"00"	"S01"	109	225	342.0	5					208	250
"LA"	2012	"Rapides"	"00"	"S02"	20	125	153.0	5					101	122
"LA"	2012	"Rapides"	"00"	"S04"	340	89	435.0	5					158	242
"LA"	2012	"Rapides"	"00"	"S05"	26	84	110.0	5					68	80
"LA"	2012	"Rapides"	"00"	"S06A"	81	298	384.0	5					268	326
"LA"	2012	"Rapides"	"00"	"S06B"	36	75	115.0	5					72	82
"LA"	2012	"Rapides"	"00"	"S07"	48	502	558.0	5					370	411
"LA"	2012	"Rapides"	"00"	"S08"	129	721	873.0	5					588	702
