state	year	county	precinct	g2012_BALL_tv	g2012_REG_tv	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	cd3	g2012_USH_dv3	g2012_USH_rv3	g2012_USH_tv3
"IL"	2012	"Jefferson"	"Moores Prairie"	171	246	40	125	168	12	46	112	158								
"IL"	2012	"Jefferson"	"Mt Vernon 1"	835	1208	294	499	822	12	316	428	744								
"IL"	2012	"Jefferson"	"Mt Vernon 10"	347	759	229	105	340	12	205	95	300								
"IL"	2012	"Jefferson"	"Mt Vernon 2"	1000	1290	257	699	993	12	295	582	877								
"IL"	2012	"Jefferson"	"Mt Vernon 3"	426	728	182	215	423	12	174	194	368								
"IL"	2012	"Jefferson"	"Mt Vernon 4"	326	719	242	76	325	12	211	68	279								
"IL"	2012	"Jefferson"	"Mt Vernon 5"	618	913	232	357	613	12	243	299	542								
"IL"	2012	"Jefferson"	"Mt Vernon 6"	349	697	290	53	346	12	253	51	304								
"IL"	2012	"Jefferson"	"Mt Vernon 7"	529	702	168	333	525	12	185	294	479								
"IL"	2012	"Jefferson"	"Mt Vernon 8"	448	696	166	254	440	12	160	229	389								
"IL"	2012	"Jefferson"	"Mt Vernon 9"	370	670	232	121	368	12	207	114	321								
"IL"	2012	"Jefferson"	"Pendleton"	441	647	154	276	438	12	169	219	388								
"IL"	2012	"Jefferson"	"Rome 1"	485	715	121	340	474	12	153	282	435								
"IL"	2012	"Jefferson"	"Rome 2"	304	438	71	227	302	12	88	184	272								
"IL"	2012	"Jefferson"	"Shiloh 1"	420	563	127	283	417	12	148	228	376								
"IL"	2012	"Jefferson"	"Shiloh 2"	750	945	219	506	741	12	256	442	698								
"IL"	2012	"Jefferson"	"Shiloh 3"	690	926	252	394	678	12	260	348	608								
"IL"	2012	"Jefferson"	"Shiloh 4"	879	1191	344	498	860	12	344	447	791								
"IL"	2012	"Jefferson"	"Shiloh 5"	638	939	244	366	627	12	258	311	569								
"IL"	2012	"Jefferson"	"Spring Garden 1"	303	434	93	197	297	12	115	154	269								
"IL"	2012	"Jefferson"	"Spring Garden 2"	331	480	114	207	327	12	133	155	288								
"IL"	2012	"Jefferson"	"Webber 1"	551	827	218	301	542	12	256	249	505								
"IL"	2012	"Jefferson"	"Webber 2"	491	726	161	316	486	12	175	275	450								
"IL"	2012	"Jersey"	"Elsah 1"	464	873	234	212	463	13	214	197	411								
"IL"	2012	"Jersey"	"Elsah 2"	557	934	184	336	550	13	186	307	493								
"IL"	2012	"Jersey"	"English"	251	396	94	146	249	13	97	121	218								
"IL"	2012	"Jersey"	"Fidelity"	322	546	109	198	317	13	116	173	289								
"IL"	2012	"Jersey"	"Jersey 1"	449	879	174	255	437	13	169	218	387								
"IL"	2012	"Jersey"	"Jersey 10"	737	1239	255	444	724	13	239	405	644								
"IL"	2012	"Jersey"	"Jersey 2"	504	899	171	316	498	13	163	268	431								
"IL"	2012	"Jersey"	"Jersey 3"	520	859	169	344	518	13	159	303	462								
"IL"	2012	"Jersey"	"Jersey 4"	408	668	139	240	392	13	138	209	347								
"IL"	2012	"Jersey"	"Jersey 5"	602	1058	211	370	596	13	198	317	515								
"IL"	2012	"Jersey"	"Jersey 6"	246	651	109	126	242	13	107	106	213								
"IL"	2012	"Jersey"	"Jersey 7"	308	611	83	208	305	13	87	182	269								
"IL"	2012	"Jersey"	"Jersey 8"	193	351	84	104	190	13	73	94	167								
"IL"	2012	"Jersey"	"Jersey 9"	213	541	71	125	205	13	73	111	184								
"IL"	2012	"Jersey"	"Mississippi 1"	581	1088	185	367	577	13	179	331	510								
"IL"	2012	"Jersey"	"Mississippi 2"	383	609	138	225	380	13	140	196	336								
"IL"	2012	"Jersey"	"Otter Creek"	504	769	162	322	499	13	164	276	440								
"IL"	2012	"Jersey"	"Piasa 1"	792	1316	283	488	791	13	279	419	698								
"IL"	2012	"Jersey"	"Piasa 2"	480	842	201	269	478	13	182	249	431								
"IL"	2012	"Jersey"	"Piasa 3"	269	477	102	159	266	13	104	135	239								
"IL"	2012	"Jersey"	"Quarry 1"	467	777	186	269	464	13	185	234	419								
"IL"	2012	"Jersey"	"Quarry 2"	142	226	56	81	140	13	53	76	129								
"IL"	2012	"Jersey"	"Richwood"	300	525	109	177	296	13	106	148	254								
"IL"	2012	"Jersey"	"Rosedale"	218	379	103	109	217	13	89	98	187								
"IL"	2012	"Jersey"	"Ruyle"	209	294	55	149	207	13	55	133	188								
"IL"	2012	"Jo Daviess"	"Apple River"	202	326	106	92	201	17	84	110	194								
"IL"	2012	"Jo Daviess"	"Berreman"	73	99	23	46	71	17	27	45	72								
"IL"	2012	"Jo Daviess"	"Council Hill"	99	126	43	54	98	17	35	59	94								
"IL"	2012	"Jo Daviess"	"Derinda"	187	242	71	113	187	17	57	125	182								
"IL"	2012	"Jo Daviess"	"Dunleith I"	634	912	300	309	622	17	280	317	597								
"IL"	2012	"Jo Daviess"	"Dunleith II"	453	691	247	192	447	17	240	196	436								
"IL"	2012	"Jo Daviess"	"Dunleith III"	626	901	306	309	619	17	286	318	604								
"IL"	2012	"Jo Daviess"	"East Galena"	799	1036	417	374	795	17	365	406	771								
"IL"	2012	"Jo Daviess"	"Elizabeth"	549	752	244	292	545	17	195	338	533								
"IL"	2012	"Jo Daviess"	"Guilford"	893	1073	376	502	886	17	372	501	873								
"IL"	2012	"Jo Daviess"	"Hanover"	547	838	337	191	541	17	306	231	537								
"IL"	2012	"Jo Daviess"	"Menominee"	534	798	240	275	528	17	198	304	502								
"IL"	2012	"Jo Daviess"	"Nora"	176	234	71	90	169	17	63	108	171								
"IL"	2012	"Jo Daviess"	"Pleasant Valley"	145	206	47	93	142	17	37	100	137								
"IL"	2012	"Jo Daviess"	"Rawlins"	272	338	121	145	267	17	103	162	265								
"IL"	2012	"Jo Daviess"	"Rice"	218	292	107	106	218	17	101	111	212								
"IL"	2012	"Jo Daviess"	"Rush"	185	456	68	110	184	17	55	125	180								
"IL"	2012	"Jo Daviess"	"Scales Mound"	321	730	157	148	315	17	117	196	313								
"IL"	2012	"Jo Daviess"	"Stockton I"	472	910	203	248	461	17	181	277	458								
"IL"	2012	"Jo Daviess"	"Stockton II"	618	678	288	321	615	17	247	350	597								
"IL"	2012	"Jo Daviess"	"Thompson"	540	678	217	307	536	17	195	333	528								
"IL"	2012	"Jo Daviess"	"Vinegar Hill"	185	265	94	87	183	17	67	109	176								
"IL"	2012	"Jo Daviess"	"Wards Grove"	131	166	42	87	131	17	35	92	127								
"IL"	2012	"Jo Daviess"	"Warren I"	322	518	184	127	318	17	155	149	304								
"IL"	2012	"Jo Daviess"	"Warren II"	325	527	167	142	318	17	142	173	315								
"IL"	2012	"Jo Daviess"	"West Galena I"	742	977	445	263	731	17	378	318	696								
"IL"	2012	"Jo Daviess"	"West Galena II"	436	618	284	133	429	17	256	159	415								
"IL"	2012	"Jo Daviess"	"West Galena III"	568	758	327	214	557	17	292	255	547								
"IL"	2012	"Jo Daviess"	"Woodbine"	313	435	135	164	310	17	118	190	308								
"IL"	2012	"Johnson"	"Belknap"	108	184	25	77	107	15	23	78	101								
"IL"	2012	"Johnson"	"Bloomfield"	497	658	90	388	493	15	84	393	477								
"IL"	2012	"Johnson"	"Burnside"	247	362	62	171	243	15	61	178	239								
"IL"	2012	"Johnson"	"Cache"	277	425	63	199	269	15	64	198	262								
"IL"	2012	"Johnson"	"Elvira"	394	547	108	273	392	15	93	284	377								
"IL"	2012	"Johnson"	"Goreville 1"	850	1189	217	602	841	15	222	591	813								
"IL"	2012	"Johnson"	"Goreville 2"	268	365	84	175	267	15	80	183	263								
"IL"	2012	"Johnson"	"Grantsburg 1"	228	298	58	164	227	15	58	163	221								
"IL"	2012	"Johnson"	"Grantsburg 2"	128	208	40	80	126	15	37	87	124								
"IL"	2012	"Johnson"	"Lake 1"	426	638	168	252	422	15	133	280	413								
"IL"	2012	"Johnson"	"Lake 2"	238	323	102	129	237	15	89	144	233								
"IL"	2012	"Johnson"	"Ozark"	291	412	59	214	287	15	61	218	279								
"IL"	2012	"Johnson"	"Simpson"	333	473	89	234	332	15	66	257	323								
"IL"	2012	"Johnson"	"Tunnel Hill"	371	485	110	247	369	15	92	267	359								
"IL"	2012	"Johnson"	"Vienna 1"	310	461	98	205	307	15	76	223	299								
"IL"	2012	"Johnson"	"Vienna 2"	525	739	136	373	519	15	111	392	503								
"IL"	2012	"Johnson"	"Vienna 3"	263	405	63	180	256	15	51	191	242								
"IL"	2012	"Kane"	"AU 1"	611	851	306	284	609	11	299	277	576								
"IL"	2012	"Kane"	"AU 10"	212	493	164	43	211	11	151	45	196								
"IL"	2012	"Kane"	"AU 11"	735	1066	425	284	722	11	405	256	661								
"IL"	2012	"Kane"	"AU 12"	225	410	139	75	220	11	129	73	202								
"IL"	2012	"Kane"	"AU 13"	1023	1590	575	422	1013	11	539	396	935								
"IL"	2012	"Kane"	"AU 14"	605	891	331	260	596	11	337	221	558								
"IL"	2012	"Kane"	"AU 15"	676	972	414	239	672	11	387	257	644								
"IL"	2012	"Kane"	"AU 2"	283	456	142	132	281	11	135	129	264								
"IL"	2012	"Kane"	"AU 3"	292	526	145	137	290	11	156	112	268								
"IL"	2012	"Kane"	"AU 4"	447	786	272	163	441	11	250	159	409								
"IL"	2012	"Kane"	"AU 5"	352	691	240	106	351	11	227	104	331								
"IL"	2012	"Kane"	"AU 6"	305	722	237	61	300	11	228	60	288								
"IL"	2012	"Kane"	"AU 7"	472	852	243	210	465	11	252	188	440								
"IL"	2012	"Kane"	"AU 8"	270	393	114	151	268	11	113	137	250								
"IL"	2012	"Kane"	"AU 9"	504	699	222	271	501	11	218	248	466								
"IL"	2012	"Kane"	"BA 1"	527	773	283	220	522	14	244	255	499								
"IL"	2012	"Kane"	"BA 10"	902	1176	285	601	901	14	254	632	886								
"IL"	2012	"Kane"	"BA 11"	733	1039	383	336	727	14	346	355	701								
"IL"	2012	"Kane"	"BA 12"	711	1064	405	283	704	14	339	325	664								
"IL"	2012	"Kane"	"BA 13"	566	750	247	303	566	14	200	351	551								
"IL"	2012	"Kane"	"BA 14"	818	1124	333	468	815	14	279	514	793								
"IL"	2012	"Kane"	"BA 15"	714	984	345	357	710	14	296	381	677								
"IL"	2012	"Kane"	"BA 16"	957	1222	351	590	952	14	283	651	934								
"IL"	2012	"Kane"	"BA 17"	714	950	346	351	710	14	287	404	691								
"IL"	2012	"Kane"	"BA 18"	589	802	221	353	584	14	189	384	573								
"IL"	2012	"Kane"	"BA 19"	1234	1588	544	664	1226	14	455	737	1192								
"IL"	2012	"Kane"	"BA 2"	544	763	286	237	538	14	259	265	524								
"IL"	2012	"Kane"	"BA 20"	732	999	278	442	729	14	235	484	719								
"IL"	2012	"Kane"	"BA 21"	1314	1728	528	758	1308	14	468	801	1269								
"IL"	2012	"Kane"	"BA 3"	751	1031	371	362	747	14	313	411	724								
"IL"	2012	"Kane"	"BA 4"	513	748	276	216	507	14	242	253	495								
"IL"	2012	"Kane"	"BA 5"	616	934	331	261	611	14	299	292	591								
"IL"	2012	"Kane"	"BA 6"	941	1292	470	458	936	14	379	514	893								
"IL"	2012	"Kane"	"BA 7"	789	1084	369	400	779	14	311	454	765								
"IL"	2012	"Kane"	"BA 8"	754	1009	377	357	748	14	318	408	726								
"IL"	2012	"Kane"	"BA 9"	536	784	307	214	533	14	274	244	518								
"IL"	2012	"Kane"	"BB 1"	762	1059	339	400	755	14	276	452	728								
"IL"	2012	"Kane"	"BB 2"	1561	2160	623	911	1556	14	547	971	1518								
"IL"	2012	"Kane"	"BB 3"	1597	2198	597	961	1594	14	505	1052	1557								
"IL"	2012	"Kane"	"BB 4"	1318	1650	506	787	1311	14	417	857	1274								
"IL"	2012	"Kane"	"BB 5"	1116	1396	409	686	1114	14	332	743	1075								
"IL"	2012	"Kane"	"BB 6"	774	955	212	558	774	14	162	597	759								
"IL"	2012	"Kane"	"BR 1"	475	650	159	292	473	14	140	319	459								
"IL"	2012	"Kane"	"BR 2"	509	695	170	321	507	14	155	336	491								
"IL"	2012	"Kane"	"BU 1"	931	1287	317	596	927	14	274	615	889								
"IL"	2012	"Kane"	"CA 1"	1133	1458	433	670	1127	14	379	712	1091								
"IL"	2012	"Kane"	"CA 10"	846	1118	253	579	842	14	215	606	821								
"IL"	2012	"Kane"	"CA 2"	822	1170	298	511	819	14	263	533	796								
"IL"	2012	"Kane"	"CA 3"	799	1061	293	482	796	14	273	501	774								
"IL"	2012	"Kane"	"CA 4"	638	860	212	405	630	14	183	435	618								
"IL"	2012	"Kane"	"CA 5"	797	1085	251	528	795	14	210	562	772								
"IL"	2012	"Kane"	"CA 6"	709	900	281	417	708	14	239	456	695								
"IL"	2012	"Kane"	"CA 7"	1728	2289	424	1286	1723	14	364	1326	1690								
"IL"	2012	"Kane"	"CA 8"	709	977	228	470	707	14	186	493	679								
"IL"	2012	"Kane"	"CA 9"	692	938	260	424	691	14	224	444	668								
"IL"	2012	"Kane"	"DU 1"	729	1013	392	319	726	6	339	354	693								
"IL"	2012	"Kane"	"DU 10"	530	981	351	160	524	8	298	200	498								
"IL"	2012	"Kane"	"DU 11"	643	904	311	306	633	8	283	341	624								
"IL"	2012	"Kane"	"DU 12"	206	419	158	41	202	8	134	54	188								
"IL"	2012	"Kane"	"DU 13"	229	453	159	63	225	8	142	76	218								
"IL"	2012	"Kane"	"DU 14"	477	825	348	122	475	8	313	142	455								
"IL"	2012	"Kane"	"DU 15"	552	803	243	293	549	8	215	314	529								
"IL"	2012	"Kane"	"DU 16"	681	1039	378	277	671	6	339	300	639								
"IL"	2012	"Kane"	"DU 17"	352	691	258	83	349	8	214	117	331								
"IL"	2012	"Kane"	"DU 18"	1003	1468	421	574	1000	6	357	596	953								
"IL"	2012	"Kane"	"DU 19"	203	432	155	42	201	8	135	61	196								
"IL"	2012	"Kane"	"DU 2"	420	649	218	184	415	6	195	198	393								
"IL"	2012	"Kane"	"DU 20"	769	1009	304	452	763	6	263	484	747								
"IL"	2012	"Kane"	"DU 21"	317	646	239	64	313	8	194	104	298								
"IL"	2012	"Kane"	"DU 22"	544	732	201	335	541	6	167	353	520								
"IL"	2012	"Kane"	"DU 23"	419	608	209	197	416	6	175	215	390								
"IL"	2012	"Kane"	"DU 24"	573	843	274	272	568	6	264	279	543								
"IL"	2012	"Kane"	"DU 25"	485	702	181	294	483	6	155	304	459								
"IL"	2012	"Kane"	"DU 26"	444	642	201	231	444	6	193	232	425								
"IL"	2012	"Kane"	"DU 27"	485	903	256	213	480	6	236	224	460								
"IL"	2012	"Kane"	"DU 28"	1135	1652	455	651	1125	6	397	692	1089								
"IL"	2012	"Kane"	"DU 29"	558	753	228	324	556	6	193	335	528								
"IL"	2012	"Kane"	"DU 3"	471	828	271	184	468	8	248	196	444								
"IL"	2012	"Kane"	"DU 30"	760	1080	332	421	758	6	292	430	722								
"IL"	2012	"Kane"	"DU 31"	466	680	190	266	462	6	185	265	450								
"IL"	2012	"Kane"	"DU 32"	975	1661	520	438	971	6	464	453	917								
"IL"	2012	"Kane"	"DU 33"	912	1387	477	419	909	6	426	440	866								
"IL"	2012	"Kane"	"DU 34"	704	1075	379	314	700	6	332	332	664								
"IL"	2012	"Kane"	"DU 35"	995	1620	572	390	981	6	533	402	935								
"IL"	2012	"Kane"	"DU 4"	636	910	263	361	632	6	224	387	611								
"IL"	2012	"Kane"	"DU 5"	161	355	110	48	161	8	99	55	154								
"IL"	2012	"Kane"	"DU 6"	258	524	179	68	254	8	159	85	244								
"IL"	2012	"Kane"	"DU 7"	720	1211	423	275	709	8	384	310	694								
"IL"	2012	"Kane"	"DU 8"	356	749	225	122	353	8	191	141	332								
"IL"	2012	"Kane"	"DU 9"	340	715	253	79	338	8	222	96	318								
"IL"	2012	"Kane"	"EL 1"	369	497	202	156	365	8	195	156	351								
"IL"	2012	"Kane"	"EL 10"	610	975	305	290	606	8	162	128	290								
"IL"	2012	"Kane"	"EL 11"	421	768	333	79	418	8	305	97	402								
"IL"	2012	"Kane"	"EL 12"	256	362	161	92	255	8	155	90	245								
"IL"	2012	"Kane"	"EL 13"	485	893	354	112	483	8	333	136	469								
"IL"	2012	"Kane"	"EL 14"	705	1278	437	244	697	8	390	283	673								
"IL"	2012	"Kane"	"EL 15"	520	784	287	213	515	6	258	233	491								
"IL"	2012	"Kane"	"EL 16"	679	936	301	363	675	6	270	377	647								
"IL"	2012	"Kane"	"EL 17"	499	948	358	128	494	8	333	149	482								
"IL"	2012	"Kane"	"EL 18"	441	966	358	71	439	8	390	283	673								
"IL"	2012	"Kane"	"EL 19"	364	825	284	73	362	8	333	149	482								
"IL"	2012	"Kane"	"EL 2"	375	569	227	136	372	8	211	146	357								
"IL"	2012	"Kane"	"EL 20"	337	627	223	103	333	8	319	90	409								
"IL"	2012	"Kane"	"EL 21"	379	680	204	164	374	6	190	175	365								
"IL"	2012	"Kane"	"EL 22"	284	640	206	69	282	8	179	84	263								
"IL"	2012	"Kane"	"EL 23"	289	697	277	96	383	8	240	124	364								
"IL"	2012	"Kane"	"EL 24"	1223	1750	504	691	1211	6	437	730	1167								
"IL"	2012	"Kane"	"EL 25"	546	978	323	206	541	8	306	218	524								
"IL"	2012	"Kane"	"EL 26"	304	583	232	60	301	8	212	78	290								
"IL"	2012	"Kane"	"EL 27"	397	631	260	124	394	8	240	144	384								
"IL"	2012	"Kane"	"EL 28"	343	636	253	75	336	8	222	94	316								
"IL"	2012	"Kane"	"EL 29"	292	491	161	122	289	8	143	138	281								
"IL"	2012	"Kane"	"EL 3"	305	529	213	85	302	8	196	95	291								
"IL"	2012	"Kane"	"EL 30"	336	538	108	218	331	8	99	224	323								
"IL"	2012	"Kane"	"EL 31"	298	511	165	121	296	8	142	138	280								
"IL"	2012	"Kane"	"EL 32"	262	467	167	86	261	8	149	100	249								
"IL"	2012	"Kane"	"EL 33"	234	448	207	20	230	8	181	36	217								
"IL"	2012	"Kane"	"EL 34"	271	493	194	68	268	8	163	95	258								
"IL"	2012	"Kane"	"EL 35"	365	589	193	166	365	8	186	167	353								
"IL"	2012	"Kane"	"EL 36"	678	1107	372	291	672	6	336	305	641								
"IL"	2012	"Kane"	"EL 37"	514	804	331	169	509	8	299	179	478								
"IL"	2012	"Kane"	"EL 38"	520	863	237	269	517	6	198	289	487								
"IL"	2012	"Kane"	"EL 39"	422	666	198	216	419	6	157	229	386								
"IL"	2012	"Kane"	"EL 4"	440	730	289	137	438	8	288	135	423								
"IL"	2012	"Kane"	"EL 40"	331	500	222	102	328	8	218	107	325								
"IL"	2012	"Kane"	"EL 41"	496	749	284	197	491	8	280	199	479								
"IL"	2012	"Kane"	"EL 42"	382	655	227	148	380	8	200	168	368								
"IL"	2012	"Kane"	"EL 43"	508	889	335	159	503	8	307	184	491								
"IL"	2012	"Kane"	"EL 44"	497	811	304	180	496	8	278	205	483								
"IL"	2012	"Kane"	"EL 45"	257	434	169	74	252	8	152	87	239								
"IL"	2012	"Kane"	"EL 46"	302	511	156	135	298	8	147	146	293								
"IL"	2012	"Kane"	"EL 47"	1095	1767	485	597	1095	6	421	624	1045								
"IL"	2012	"Kane"	"EL 48"	730	1110	365	344	723	6	324	367	691								
"IL"	2012	"Kane"	"EL 49"	698	1177	378	300	696	8	340	331	671								
"IL"	2012	"Kane"	"EL 5"	382	621	262	111	381	8	244	123	367								
"IL"	2012	"Kane"	"EL 50"	307	485	159	140	305	6	138	152	290								
"IL"	2012	"Kane"	"EL 51"	626	897	246	361	620	6	216	376	592								
"IL"	2012	"Kane"	"EL 52"	669	1175	393	256	664	8	359	289	648								
"IL"	2012	"Kane"	"EL 53"	1188	1905	581	585	1179	6	517	621	1138								
"IL"	2012	"Kane"	"EL 54"	652	981	360	277	648	6	306	313	619								
"IL"	2012	"Kane"	"EL 55"	819	1295	393	395	809	6	352	425	777								
"IL"	2012	"Kane"	"EL 56"	714	1105	385	311	709	6	347	335	682								
"IL"	2012	"Kane"	"EL 57"	669	1148				8	329	285	614	6	15	10	25				
"IL"	2012	"Kane"	"EL 58"	1250	1958	623	607	1245	6	558	634	1192								
"IL"	2012	"Kane"	"EL 59"	1583	2073	756	805	1569	6	670	600	1270								
"IL"	2012	"Kane"	"EL 6"	410	788	299	99	403	8	267	116	383								
"IL"	2012	"Kane"	"EL 7"	574	786	231	328	563	6	196	351	547								
"IL"	2012	"Kane"	"EL 8"	539	863	315	216	534	6	293	220	513								
"IL"	2012	"Kane"	"EL 9"	408	800	335	65	404	8	299	82	381								
"IL"	2012	"Kane"	"GE 1"	616	813				14	210	562	772	6	103	340	443				
"IL"	2012	"Kane"	"GE 10"	260	409	130	123	258	14	126	123	249								
"IL"	2012	"Kane"	"GE 11"	626	900	264	334	622	14	237	369	606								
"IL"	2012	"Kane"	"GE 12"	563	774	266	283	560	14	230	313	543								
"IL"	2012	"Kane"	"GE 13"	691	923	256	411	676	14	173	462	635								
"IL"	2012	"Kane"	"GE 14"	585	784	221	349	580	14	176	393	569								
"IL"	2012	"Kane"	"GE 15"	440	637	237	188	436	14	209	209	418								
"IL"	2012	"Kane"	"GE 16"	609	782	233	366	607	14	184	401	585								
"IL"	2012	"Kane"	"GE 17"	1259	1599	421	814	1255	14	344	885	1229								
"IL"	2012	"Kane"	"GE 18"	687	942	342	330	685	14	298	369	667								
"IL"	2012	"Kane"	"GE 19"	750	938	213	527	748	14	174	561	735								
"IL"	2012	"Kane"	"GE 2"	544	761	293	233	540	14	254	275	529								
"IL"	2012	"Kane"	"GE 20"	862	1118	332	520	858	14	256	577	833								
"IL"	2012	"Kane"	"GE 21"	1377	1769	534	826	1376	14	440	896	1336								
"IL"	2012	"Kane"	"GE 3"	550	752	217	326	549	14	171	359	530								
"IL"	2012	"Kane"	"GE 4"	654	815	271	375	653	14	218	412	630								
"IL"	2012	"Kane"	"GE 5"	998	1313	407	575	992	14	332	626	958								
"IL"	2012	"Kane"	"GE 6"	514	683	235	270	513	14	203	299	502								
"IL"	2012	"Kane"	"GE 7"	662	851	316	330	655	14	289	358	647								
"IL"	2012	"Kane"	"GE 8"	384	474	145	230	382	14	131	249	380								
"IL"	2012	"Kane"	"GE 9"	569	789	309	247	564	14	264	279	543								
"IL"	2012	"Kane"	"HA 1"	1209	1657	409	771	1200	14	341	809	1150								
"IL"	2012	"Kane"	"HA 2"	1362	1867	535	805	1354	14	471	831	1302								
"IL"	2012	"Kane"	"HA 3"	1151	1675	411	713	1141	14	356	741	1097								
"IL"	2012	"Kane"	"KA 1"	647	897	204	431	644	14	181	446	627								
"IL"	2012	"Kane"	"PL 1"	1091	1499	420	655	1087	14	375	673	1048								
"IL"	2012	"Kane"	"PL 2"	1262	1702	492	752	1257	14	415	810	1225								
"IL"	2012	"Kane"	"PL 3"	690	1066	247	430	688	14	202	441	643								
"IL"	2012	"Kane"	"RU 1"	1005	1566	400	585	999	6	373	572	945								
"IL"	2012	"Kane"	"RU 2"	1837	3138	860	940	1825	14	754	972	1726								
"IL"	2012	"Kane"	"RU 3"	571	683	193	368	563	14	160	377	537								
"IL"	2012	"Kane"	"RU 4"	1380	1723	546	808	1361	14	463	833	1296								
"IL"	2012	"Kane"	"RU 5"	1071	1742	536	522	1069	6	473	555	1028								
"IL"	2012	"Kane"	"RU 6"	517	818	208	300	516	6	187	315	502								
"IL"	2012	"Kane"	"RU 7"	965	1164	409	532	948	6	195	258	453								
"IL"	2012	"Kane"	"RU 8"	249	362	85	152	244	14	80	161	241								
"IL"	2012	"Kane"	"RU 9"	894	1044	304	575	885	14	253	582	835								
"IL"	2012	"Kane"	"SC 1"	549	770	204	335	546	6	154	354	508	14	9	4	13				
"IL"	2012	"Kane"	"SC 10"	593	802	280	288	588	14	252	324	576								
"IL"	2012	"Kane"	"SC 11"	620	1016	293	301	613	6	267	320	587								
"IL"	2012	"Kane"	"SC 12"	677	997	273	389	675	6	246	401	647								
"IL"	2012	"Kane"	"SC 13"	249	396	125	120	248	14	101	140	241								
"IL"	2012	"Kane"	"SC 14"	254	338	137	110	251	14	110	133	243								
"IL"	2012	"Kane"	"SC 15"	567	821	259	288	564	14	222	321	543								
"IL"	2012	"Kane"	"SC 16"	864	1161	290	557	858	6	236	589	825								
"IL"	2012	"Kane"	"SC 17"	455	758	228	219	458	6	219	228	447								
"IL"	2012	"Kane"	"SC 18"	690	1002	314	360	684	14	274	399	673								
"IL"	2012	"Kane"	"SC 19"	406	639	213	184	403	14	196	187	383								
"IL"	2012	"Kane"	"SC 2"	704	901	263	431	701	6	216	457	673								
"IL"	2012	"Kane"	"SC 20"	496	803	278	204	493	14	249	227	476								
"IL"	2012	"Kane"	"SC 21"	1155	1573	519	616	1148	14	436	685	1121								
"IL"	2012	"Kane"	"SC 22"	764	969	271	482	760	6	243	503	746								
"IL"	2012	"Kane"	"SC 23"	310	520	155	145	307	14	154	142	296								
"IL"	2012	"Kane"	"SC 24"	1354	1819	438	898	1351	6	372	912	1284								
"IL"	2012	"Kane"	"SC 25"	699	1020	382	308	697	14	342	327	669								
"IL"	2012	"Kane"	"SC 26"	883	1217	290	593	891	6	247	616	863								
"IL"	2012	"Kane"	"SC 27"	900	1242	305	584	898	6	253	600	853								
"IL"	2012	"Kane"	"SC 28"	740	997	286	441	733	6	239	471	710								
