state	year	county	precinct	g2012_REG_tv	g2012_BALL_tv	cd	g2012_USP_tv	g2012_USP_dv	g2012_USP_rv	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv	cd2	g2012_USH_dv2	g2012_USH_rv2	g2012_USH_tv2	cd3	g2012_USH_dv3	g2012_USH_rv3	g2012_USH_tv3
"AL"	2012	"Monroe"	"MEGARGEL ASSEMBLY OF GOD"	0	97	1	97	3	93		82	82								
"AL"	2012	"Monroe"	"MEXIA FIRE STATION"	0	718	1	716	178	536		546	546								
"AL"	2012	"Monroe"	"MINEOLA METHODIST CHURCH"	0	101	1	99	7	87		86	86								
"AL"	2012	"Monroe"	"MONROE FIRE STATION"	0	496	1	493	186	301		329	329								
"AL"	2012	"Monroe"	"MONROEVILLE ARMORY"	0	1375	1	1365	556	807		900	900								
"AL"	2012	"Monroe"	"MONROEVILLE HOUSING AUTHORITY"	0	738	1	735	503	230		329	329								
"AL"	2012	"Monroe"	"NEW PURCHASE CHURCH"	0	484	1	483	401	82		111	111								
"AL"	2012	"Monroe"	"OAK GROVE BAPTIST CHURCH"	0	142	1	142	26	113		124	124								
"AL"	2012	"Monroe"	"OLD TEXAS COMM CTR SIMPK"	0	25	1	25	0	25		25	25								
"AL"	2012	"Monroe"	"PERDUE HILL MASONIC LODGE"	0	281	1	281	173	108		136	136								
"AL"	2012	"Monroe"	"PETERMAN WATER DEPT."	0	384	1	380	231	149		182	182								
"AL"	2012	"Monroe"	"PHILADELPHIA BC TUN SPRI"	0	210	1	209	187	22		48	48								
"AL"	2012	"Monroe"	"PROVISIONAL"	0	28	1	28	17	11		15	15								
"AL"	2012	"Monroe"	"SHILOH MISSIONARY"	0	61	1	61	42	19		22	22								
"AL"	2012	"Monroe"	"ST. JOHN AME CHURCH"	0	30	1	30	24	6		6	6								
"AL"	2012	"Monroe"	"TINELA HYBART PINE FLAT"	0	15	1	14	4	10		12	12								
"AL"	2012	"Monroe"	"URIAH FIRE DEPT."	0	526	1	524	79	440		423	423								
"AL"	2012	"Monroe"	"WAINWRIGHT FINCH FD"	0	147	1	147	76	71		72	72								
"AL"	2012	"Montgomery"	"101"	5580	3567	2	3554	1154	2364	1007	2506	3513								
"AL"	2012	"Montgomery"	"102"	7845	5109	2	5080	2665	2388	2571	2455	5026								
"AL"	2012	"Montgomery"	"103"	4664	2809	2	2802	1493	1291	1478	1286	2764								
"AL"	2012	"Montgomery"	"104"	7307	4612	7	4600	4249	338	3635	139	3774	2	545	209	754				
"AL"	2012	"Montgomery"	"105"	6599	3889	2	3867	3274	585	2780	631	3411	7	393	15	408				
"AL"	2012	"Montgomery"	"201"	4476	2886	2	2877	2238	618	2128	693	2821								
"AL"	2012	"Montgomery"	"202"	5467	3552	7	3547	3505	36	3367	40	3407	2	63	6	69				
"AL"	2012	"Montgomery"	"203"	4308	2383	7	2374	2226	147	1938	57	1995	2	226	98	324				
"AL"	2012	"Montgomery"	"204"	6647	4386	7	4380	4131	244	3996	215	4211	2	72	11	83				
"AL"	2012	"Montgomery"	"205"	3328	2253	7	2248	2191	55	2145	47	2192	2	3	6	9				
"AL"	2012	"Montgomery"	"206"	2283	1583	7	1580	1491	88	1462	76	1538	2	6	1	7				
"AL"	2012	"Montgomery"	"207"	695	441	2	441	335	106	324	107	431								
"AL"	2012	"Montgomery"	"208"	1188	843	2	841	310	528	295	536	831								
"AL"	2012	"Montgomery"	"209"	462	322	7	321	107	213	116	195	311								
"AL"	2012	"Montgomery"	"210"	1601	1176	2	1171	451	715	435	720	1155	7	0	0	0				
"AL"	2012	"Montgomery"	"301"	5574	3436	2	3423	851	2526	822	2550	3372								
"AL"	2012	"Montgomery"	"302"	3635	2261	2	2247	691	1522	644	1523	2167	7	35	5	40				
"AL"	2012	"Montgomery"	"303"	5433	3658	2	3646	989	2627	942	2638	3580								
"AL"	2012	"Montgomery"	"304"	4394	2827	2	2814	922	1872	876	1881	2757								
"AL"	2012	"Montgomery"	"305"	9703	5775	2	5754	2930	2784	1907	1644	3551	3	892	1201	2093				
"AL"	2012	"Montgomery"	"306"	2291	1405	3	1403	999	397	835	347	1182	2	109	76	185				
"AL"	2012	"Montgomery"	"401"	1642	1035	7	1029	966	60	711	5	716	2	233	67	300				
"AL"	2012	"Montgomery"	"402"	4142	2191	7	2179	2155	22	1922	27	1949	2	176	9	185				
"AL"	2012	"Montgomery"	"403"	3158	1748	7	1741	1607	125	1242	68	1310	2	326	69	395				
"AL"	2012	"Montgomery"	"404"	7360	2792	7	2788	2616	163	1933	53	1986	2	628	115	743				
"AL"	2012	"Montgomery"	"405"	1971	967	2	963	721	233	688	254	942								
"AL"	2012	"Montgomery"	"406"	1154	620	2	619	583	35	571	44	615								
"AL"	2012	"Montgomery"	"407"	1954	1035	2	1028	641	375	591	404	995								
"AL"	2012	"Montgomery"	"408"	1561	861	2	859	491	363	466	377	843								
"AL"	2012	"Montgomery"	"409"	1554	902	2	900	663	233	647	239	886								
"AL"	2012	"Montgomery"	"410"	3503	2341	2	2334	2211	120	2138	141	2279								
"AL"	2012	"Montgomery"	"411"	197	144	2	144	73	70	71	70	141								
"AL"	2012	"Montgomery"	"412"	955	683	2	679	534	143	511	153	664								
"AL"	2012	"Montgomery"	"413"	3495	2346	2	2342	1750	579	1706	602	2308	3	0	0	0				
"AL"	2012	"Montgomery"	"501"	5993	3823	2	3814	1494	2295	1362	2157	3519	3	56	185	241				
"AL"	2012	"Montgomery"	"502"	531	398	2	397	130	265	129	260	389	7	0	0	0				
"AL"	2012	"Montgomery"	"503"	280	214	2	210	88	122	86	121	207								
"AL"	2012	"Montgomery"	"504"	530	424	2	424	153	271	147	262	409								
"AL"	2012	"Montgomery"	"505"	4953	3347	2	3337	2761	572	2655	630	3285	3	0	0	0				
"AL"	2012	"Montgomery"	"506"	302	212	2	212	53	158	54	153	207								
"AL"	2012	"Montgomery"	"507"	480	380	2	380	114	266	107	256	363								
"AL"	2012	"Montgomery"	"508"	594	445	2	445	161	282	153	285	438								
"AL"	2012	"Montgomery"	"509"	3015	2206	3	2202	645	1544	586	1557	2143								
"AL"	2012	"Montgomery"	"510"	3932	2816	3	2802	1378	1412	1314	1432	2746								
"AL"	2012	"Montgomery"	"511"	1747	1297	3	1294	329	961	293	969	1262								
"AL"	2012	"Montgomery"	"512"	7467	5008	3	4990	1297	3671	1167	3707	4874	2	0	2	2				
"AL"	2012	"Montgomery"	"ABS"	0	4715	2	4699	2177	2499	1071	1763	2834	3	296	690	986	7	704	79	783
"AL"	2012	"Montgomery"	"PRO"	0	171	2	143	92	49	64	42	106	7	19	0	19	3	7	10	17
"AL"	2012	"Morgan"	"ABSENTEE"	0	1993	5	2054	476	1557	468	1521	1989								
"AL"	2012	"Morgan"	"AMER. LEGION BLDG POST 15"	324	203	5	202	69	133	59	135	194								
"AL"	2012	"Morgan"	"AQUADOME REC. CENTER"	1151	748	5	740	496	236	484	237	721								
"AL"	2012	"Morgan"	"AUSTINVILLE BAPTIST CHURCH"	3677	2049	5	2038	818	1198	810	1186	1996								
"AL"	2012	"Morgan"	"BREWER HIGH SCHOOL"	470	338	5	336	75	258	76	256	332								
"AL"	2012	"Morgan"	"CARRIE MATTHEWS REC. CTR."	2659	1697	5	1695	1489	202	1440	219	1659								
"AL"	2012	"Morgan"	"CEDAR RIDGE MIDDLE SCHOOL"	2221	1646	5	1639	300	1327	284	1330	1614								
"AL"	2012	"Morgan"	"CENTER SPRINGS METHODIST"	739	506	5	502	115	385	106	389	495								
"AL"	2012	"Morgan"	"COTACO SCHOOL"	1209	763	5	758	193	562	179	562	741								
"AL"	2012	"Morgan"	"DANVILLE VOL. FIRE DEPT."	584	416	5	413	72	335	70	329	399								
"AL"	2012	"Morgan"	"DECATUR BAPTIST CHURCH"	4592	3201	5	3183	846	2307	868	2245	3113								
"AL"	2012	"Morgan"	"DECATUR FIRE & RESCUE"	1843	1330	5	1323	207	1114	212	1090	1302								
"AL"	2012	"Morgan"	"DECATUR FIRE & RESCUE2"	1013	700	5	698	173	516	170	505	675								
"AL"	2012	"Morgan"	"DECATUR UTILITIES AUDITORIUM"	771	483	5	481	162	315	164	300	464								
"AL"	2012	"Morgan"	"DISTRICT NO. 3 SHOP BLDG."	566	388	5	383	55	323	56	306	362								
"AL"	2012	"Morgan"	"EBENEZER VOL. FIRE DEPT."	781	517	5	507	98	401	98	397	495								
"AL"	2012	"Morgan"	"EVA VOLUNTEER FIRE"	973	729	5	722	134	580	129	574	703								
"AL"	2012	"Morgan"	"FALKVILLE MUNICIPAL BLDG."	1350	804	5	799	153	635	155	621	776								
"AL"	2012	"Morgan"	"FIRST BIBLE CHURCH"	3084	2005	5	1990	763	1214	744	1207	1951								
"AL"	2012	"Morgan"	"FORT DECATUR REC. CTR."	1367	852	5	846	282	558	263	559	822								
"AL"	2012	"Morgan"	"GUM POND FIRE DEPARTMENT"	296	212	5	209	39	169	48	160	208								
"AL"	2012	"Morgan"	"JOHN J SPARKMAN CIVIC CTR"	6448	4666	5	4631	879	3687	843	3697	4540								
"AL"	2012	"Morgan"	"JOHN J THOMPSON POST 52"	4349	2793	5	2771	569	2170	578	2146	2724								
"AL"	2012	"Morgan"	"LACEYS SPRING SCHOOL"	1444	879	5	874	163	697	149	707	856								
"AL"	2012	"Morgan"	"LEBANON BAPTIST CHURCH"	553	411	5	411	69	335	66	337	403								
"AL"	2012	"Morgan"	"MACEDONIA CUMBERLAND PRES"	298	134	5	134	69	65	66	59	125								
"AL"	2012	"Morgan"	"MASSEY FIRE DEPARTMENT"	673	477	5	473	97	368	106	354	460								
"AL"	2012	"Morgan"	"MORGAN CO DEPT HUMAN RESOURCES"	660	486	5	481	88	392	90	381	471								
"AL"	2012	"Morgan"	"MORGAN COUNTY COURTHOUSE"	717	431	5	428	133	289	121	288	409								
"AL"	2012	"Morgan"	"NEEL VOLUNTEER FIRE DEPT."	2047	1427	5	1413	238	1167	221	1168	1389								
"AL"	2012	"Morgan"	"OAK PARK MIDDLE SCHOOL"	1722	1099	5	1091	308	772	300	766	1066								
"AL"	2012	"Morgan"	"ODEN RIDGE VOL. FIRE DEPT"	618	395	5	389	43	344	46	339	385								
"AL"	2012	"Morgan"	"PRICEVILLE MUNICIPAL BLDG"	4139	3005	5	2992	456	2500	463	2455	2918								
"AL"	2012	"Morgan"	"PROVISIONAL"	0	37	5	36	15	18	14	22	36								
"AL"	2012	"Morgan"	"RYAN BAPTIST"	715	495	5	490	77	407	82	397	479								
"AL"	2012	"Morgan"	"S.A.V.E.S. FIRE DEPT"	1851	1211	5	1206	222	969	219	970	1189								
"AL"	2012	"Morgan"	"SOMERVILLE ROAD ELEMENTARY"	1923	1160	5	1153	557	581	528	591	1119								
"AL"	2012	"Morgan"	"SPARKMAN ELEMENTARY"	1594	1100	5	1092	158	921	169	907	1076								
"AL"	2012	"Morgan"	"ST. ANDREWS CHURCH"	977	721	5	717	128	585	134	567	701								
"AL"	2012	"Morgan"	"T.C. ALMON RECREATION CTR"	1945	1410	5	1402	237	1156	259	1113	1372								
"AL"	2012	"Morgan"	"TRINITY MUNICIPAL BLDG."	1960	1324	5	1316	288	1011	302	992	1294								
"AL"	2012	"Morgan"	"TURNER SURLES RESOURCE CT"	476	340	5	339	329	10	319	12	331								
"AL"	2012	"Morgan"	"UNION HILL JUNIOR HIGH"	2437	1643	5	1622	289	1313	304	1296	1600								
"AL"	2012	"Morgan"	"W MORGAN E LAWRENCE W&S"	984	660	5	658	97	558	98	546	644								
"AL"	2012	"Morgan"	"WEST DECATUR ELEMENTARY"	1258	866	5	862	615	242	590	249	839								
"AL"	2012	"Morgan"	"WESTMEADE BAPTIST CHURCH"	1329	829	5	824	300	509	292	513	805								
"AL"	2012	"Perry"	"ABSENTEE"	0	662	7	640	541	96	554	69	623								
"AL"	2012	"Perry"	"AIRPORT"	0	235	7	235	158	77	170	60	230								
"AL"	2012	"Perry"	"ARMORY"	0	1907	7	1899	1365	525	1421	429	1850								
"AL"	2012	"Perry"	"COMMUNITY LIFE BLDG."	0	1138	7	1135	1085	48	1086	32	1118								
"AL"	2012	"Perry"	"EAST PERRY"	0	108	7	108	39	69	42	64	106								
"AL"	2012	"Perry"	"HEIBERGER"	0	270	7	270	66	200	89	169	258								
"AL"	2012	"Perry"	"HINTON HALL"	0	124	7	124	123	1	121	0	121								
"AL"	2012	"Perry"	"NORTH PERRY"	0	192	7	191	61	128	68	118	186								
"AL"	2012	"Perry"	"OFS FIRE STATION"	0	247	7	246	129	116	145	97	242								
"AL"	2012	"Perry"	"PROVISIONAL"	0	33	7	34	32	2	32	2	34								
"AL"	2012	"Perry"	"RADFORDVILLE"	0	125	7	125	59	65	70	50	120								
"AL"	2012	"Perry"	"SEVERE"	0	76	7	74	18	56	24	50	74								
"AL"	2012	"Perry"	"UNIONTOWN CITY HALL"	0	639	7	637	574	61	575	50	625								
"AL"	2012	"Perry"	"WEST PERRY"	0	382	7	381	318	62	327	51	378								
"AL"	2012	"Pickens"	"ABSENTEE"	0	285	7	283	121	161	139	133	272								
"AL"	2012	"Pickens"	"ALICEVILLE"	0	2053	7	2045	1494	548	1530	476	2006								
"AL"	2012	"Pickens"	"BENEVOLA"	0	52	7	51	10	40	10	37	47								
"AL"	2012	"Pickens"	"BETHLEHEM"	0	121	7	121	10	111	17	89	106								
"AL"	2012	"Pickens"	"CARROLLTON/SPEEDS MILL"	0	1066	7	1060	490	568	519	488	1007								
"AL"	2012	"Pickens"	"COCHRANE/DANCY"	0	204	7	204	149	55	161	34	195								
"AL"	2012	"Pickens"	"ETHELSVILLE"	0	141	7	141	34	106	39	93	132								
"AL"	2012	"Pickens"	"FAIRVIEW/ZION"	0	730	7	726	35	686	107	589	696								
"AL"	2012	"Pickens"	"FOREST"	0	227	7	227	21	206	29	192	221								
"AL"	2012	"Pickens"	"GORDO"	0	1438	7	1440	456	976	533	831	1364								
"AL"	2012	"Pickens"	"KIRK"	0	190	7	190	9	181	33	144	177								
"AL"	2012	"Pickens"	"LIBERTY"	0	321	7	321	91	230	94	222	316								
"AL"	2012	"Pickens"	"MACEDONIA"	0	216	7	216	183	33	172	33	205								
"AL"	2012	"Pickens"	"MCSHAN"	0	129	7	129	33	95	41	81	122								
"AL"	2012	"Pickens"	"PALMETTO"	0	214	7	214	45	169	52	144	196								
"AL"	2012	"Pickens"	"PICKENSVILLE"	0	363	7	362	259	103	252	98	350								
"AL"	2012	"Pickens"	"PINE GROVE"	0	128	7	129	30	99	40	83	123								
"AL"	2012	"Pickens"	"PROVISIONAL"	0	0	7	0	0	0	0	0	0								
"AL"	2012	"Pickens"	"REFORM"	0	1260	7	1257	565	684	656	544	1200								
"AL"	2012	"Pickens"	"SAPPS"	0	435	7	434	387	45	377	46	423								
"AL"	2012	"Pickens"	"SPRING HILL"	0	50	7	49	26	23	25	23	48								
"AL"	2012	"Pike"	"ABSENTEE"	0	569	2	553	260	286	266	283	549								
"AL"	2012	"Pike"	"ACADEMY STREET SCHOOL"	0	1442	2	1442	1195	239	1149	257	1406								
"AL"	2012	"Pike"	"ANTIOCH CHURCH"	0	294	2	291	63	227	63	227	290								
"AL"	2012	"Pike"	"BANKS VOTING CENTER"	0	413	2	412	102	305	106	299	405								
"AL"	2012	"Pike"	"BRUNDIDGE-HAISTEN BUILDING"	0	382	2	379	167	211	157	209	366								
"AL"	2012	"Pike"	"CHINA GROVE COUNTY BUILDING"	0	190	2	188	93	95	78	101	179								
"AL"	2012	"Pike"	"DUNNS VOTING CENTER"	0	143	2	141	36	104	34	105	139								
"AL"	2012	"Pike"	"EBENEZER VOTING CENTER"	0	185	2	184	47	137	45	134	179								
"AL"	2012	"Pike"	"ENON COUNTY BUILDING"	0	211	2	211	31	180	31	166	197								
"AL"	2012	"Pike"	"FIRST BAPTIST CHURCH"	0	1306	2	1301	328	960	326	954	1280								
"AL"	2012	"Pike"	"GALLOWAY ROAD COMMUNITY CENTER"	0	808	2	807	703	103	688	115	803								
"AL"	2012	"Pike"	"GOLDEN-SATELLITE BUILDING"	0	378	2	376	157	216	147	219	366								
"AL"	2012	"Pike"	"GOSHEN TOWN HALL"	0	380	2	377	78	296	81	288	369								
"AL"	2012	"Pike"	"HAMILTON CROSS ROADS"	0	190	2	182	25	156	37	146	183								
"AL"	2012	"Pike"	"HENDERSON VOTING CENTER"	0	226	2	225	38	184	37	183	220								
"AL"	2012	"Pike"	"JOSIE COUNTY BUILDING"	0	176	2	176	42	134	44	127	171								
"AL"	2012	"Pike"	"LITTLE OAK COUNTY BUILDING"	0	215	2	214	40	173	35	170	205								
"AL"	2012	"Pike"	"MEEKSVILLE VOLUNTEER FIRE"	0	404	2	403	226	175	219	178	397								
"AL"	2012	"Pike"	"OAK BOWERY CHURCH"	0	140	2	139	58	81	56	80	136								
"AL"	2012	"Pike"	"PIKE COUNTY COURTHOUSE"	0	1136	2	1135	784	345	766	342	1108								
"AL"	2012	"Pike"	"PROVISIONAL"	0	33	2	33	17	16	17	16	33								
"AL"	2012	"Pike"	"RURAL HOME COUNTY BUILDING"	0	417	2	414	150	261	136	271	407								
"AL"	2012	"Pike"	"SACO - VOL. FIRE DEPARTMENT"	0	22	2	22	15	7	14	6	20								
"AL"	2012	"Pike"	"SPRINGHILL FIRE DEPARTMENT"	0	261	2	260	35	220	42	214	256								
"AL"	2012	"Pike"	"SPRINGHILL HOUSING AUTHORITY"	0	230	2	230	156	74	143	80	223								
"AL"	2012	"Pike"	"SWEET PILGRIM CHURCH"	0	135	2	135	81	54	82	52	134								
"AL"	2012	"Pike"	"TARENTUM COMMUNITY CLUBHOUSE"	0	350	2	349	71	275	76	264	340								
"AL"	2012	"Pike"	"TENNILLE TRAWICK SIGN"	0	67	2	67	10	57	14	53	67								
"AL"	2012	"Pike"	"TROY ADAMS ARMORY"	0	1844	2	1832	558	1256	547	1259	1806								
"AL"	2012	"Pike"	"TROY RECREATION CENTER"	0	1633	2	1629	469	1136	455	1145	1600								
"AL"	2012	"Randolph"	"ABSENTEE"	0	649	3	640	155	483	155	450	605								
"AL"	2012	"Randolph"	"BACON LEVEL"	0	302	3	297	65	230	68	215	283								
"AL"	2012	"Randolph"	"BETHEL"	0	188	3	188	19	169	25	157	182								
"AL"	2012	"Randolph"	"CAVERS GROVE"	0	267	3	259	37	219	39	201	240								
"AL"	2012	"Randolph"	"CORINTH"	0	251	3	244	39	203	28	206	234								
"AL"	2012	"Randolph"	"GRAHAM"	0	226	3	221	36	183	38	172	210								
"AL"	2012	"Randolph"	"LEVEL ROAD"	0	328	3	321	65	256	70	243	313								
"AL"	2012	"Randolph"	"MIDWAY"	0	378	3	373	158	214	159	189	348								
"AL"	2012	"Randolph"	"MOORES STORE"	0	313	3	311	33	275	36	237	273								
"AL"	2012	"Randolph"	"MORRISON XR FD"	0	273	3	271	100	164	87	170	257								
"AL"	2012	"Randolph"	"NATIONAL GUARD ARMORY"	0	3987	3	3016	1443	1548	1353	1541	2894								
"AL"	2012	"Randolph"	"NEW HOPE"	0	145	3	142	22	119	27	106	133								
"AL"	2012	"Randolph"	"OMAHA"	0	211	3	208	14	191	23	169	192								
"AL"	2012	"Randolph"	"OPHELIA"	0	174	3	171	28	142	26	140	166								
"AL"	2012	"Randolph"	"PINE HILL"	0	286	3	280	45	230	40	223	263								
"AL"	2012	"Randolph"	"PROVISIONAL"	0	0	3	0	0	0	0	0	0								
"AL"	2012	"Randolph"	"ROCK MILLS"	0	228	3	225	33	190	30	183	213								
"AL"	2012	"Randolph"	"SWAGG"	0	267	3	265	57	205	59	189	248								
"AL"	2012	"Randolph"	"TIN SHOP FD"	0	423	3	412	44	363	38	347	385								
"AL"	2012	"Randolph"	"WADLEY"	0	403	3	402	125	275	119	264	383								
"AL"	2012	"Randolph"	"WEDOWEE CITY HALL"	0	1217	3	1208	393	804	383	747	1130								
"AL"	2012	"Randolph"	"WEHADKEE"	0	75	3	74	22	49	28	45	73								
"AL"	2012	"Randolph"	"WESLEY CHAPEL"	0	145	3	143	26	110	28	109	137								
"AL"	2012	"Randolph"	"WILSON STORE"	0	180	3	177	36	140	42	131	173								
"AL"	2012	"Randolph"	"WOODLAND FIRE DEPARTMENT"	0	557	3	543	81	457	62	440	502								
"AL"	2012	"Russell"	"ABSENTEE"	0	789	3	781	378	402	365	398	763								
"AL"	2012	"Russell"	"AUSTIN SUMBRY PARK"	0	273	3	273	171	101	167	103	270								
"AL"	2012	"Russell"	"CENTRAL ACTIVITIES BLDG."	0	2205	3	2194	1185	992	1117	1009	2126								
"AL"	2012	"Russell"	"CLAUDE PARKMAN BLDG."	0	880	3	880	780	99	712	114	826								
"AL"	2012	"Russell"	"COTTONTON FIRE STATION"	0	227	3	226	85	139	76	136	212								
"AL"	2012	"Russell"	"CRAWFORD VFD"	0	1438	3	1432	479	949	449	928	1377								
"AL"	2012	"Russell"	"DIXIE VFD"	0	328	3	328	120	206	109	196	305								
"AL"	2012	"Russell"	"FIRE DEPARTMENT HURTSBORO"	0	807	3	804	639	163	592	177	769								
"AL"	2012	"Russell"	"FT. MITCHELL COMM. CENTER"	0	1431	3	1428	816	600	773	616	1389								
"AL"	2012	"Russell"	"HATCHECHUBBEE FIRE"	0	212	3	208	127	81	123	85	208								
"AL"	2012	"Russell"	"LADONIA VFD"	0	2139	3	2126	708	1404	678	1410	2088								
"AL"	2012	"Russell"	"NATIONAL GUARD ARMORY"	0	571	3	571	170	398	140	410	550								
"AL"	2012	"Russell"	"OLD SEALE COURTHOUSE"	0	883	3	880	449	426	424	433	857								
"AL"	2012	"Russell"	"PITTSVIEW FIRE"	0	374	3	373	279	89	252	88	340								
"AL"	2012	"Russell"	"PROVISIONAL"	0	0	3	0	0	0	0	0	0								
"AL"	2012	"Russell"	"ROY MARTIN CENTER"	0	2439	3	2428	670	1738	636	1748	2384								
"AL"	2012	"Russell"	"RUSSELL COUNTY COURTHOUSE"	0	686	3	684	595	85	575	95	670								
"AL"	2012	"Russell"	"SPENCER REC. CENTER"	0	2082	3	2079	1941	135	1845	158	2003								
"AL"	2012	"Russell"	"TROY UNIVERSITY"	0	1179	3	1176	903	269	841	287	1128								
"AL"	2012	"Shelby"	"1ST BAPTIST CHURCH OF PELHAM ANNEX"	0	2889	6	2876	744	2091	877	1946	2823								
"AL"	2012	"Shelby"	"1ST UNITED METH CHURCH OF ALABASTER"	0	2424	6	2414	569	1822	694	1684	2378								
"AL"	2012	"Shelby"	"ABSENTEE"	0	3407	6	3355	602	2722	677	2606	3283								
"AL"	2012	"Shelby"	"ASBURY UNITED METHODIST CHURCH"	0	2562	6	2552	408	2115	507	1996	2503								
"AL"	2012	"Shelby"	"BAY SPRINGS BAPTIST CHURCH"	0	617	6	614	67	544	115	487	602								
"AL"	2012	"Shelby"	"CALERA COMMUNITY CENTER"	0	2994	6	2979	967	1978	1060	1872	2932								
"AL"	2012	"Shelby"	"CAMP BRANCH CIVIC CENTER"	0	1027	6	1023	123	882	181	811	992								
"AL"	2012	"Shelby"	"CHELSEA CHURCH OF GOD"	0	2211	6	2201	288	1894	381	1781	2162								
"AL"	2012	"Shelby"	"CHELSEA LIBERTY BAPTIST CHURCH"	0	1365	6	1349	139	1195	217	1121	1338								
"AL"	2012	"Shelby"	"CHRIST CHURCH UNITED METHODIST"	0	1968	6	1956	322	1613	396	1527	1923								
"AL"	2012	"Shelby"	"COLUMBIANA RECREATION BUILDING"	0	2210	6	2201	524	1659	609	1536	2145								
"AL"	2012	"Shelby"	"CONCORD BAPTIST CHURCH"	0	3217	6	3205	1039	2119	1164	1973	3137								
"AL"	2012	"Shelby"	"DUNNAVANT COMMUNITY CENTER"	0	378	6	374	26	338	50	319	369								
"AL"	2012	"Shelby"	"EVANGEL PRESBYTERIAN CHURCH"	0	3454	6	3439	801	2603	955	2429	3384								
"AL"	2012	"Shelby"	"FAITH PRESBYTERIAN CHURCH"	0	2192	6	2172	273	1855	373	1763	2136								
"AL"	2012	"Shelby"	"FIRST CHRISTIAN CHURCH"	0	2352	6	2345	520	1802	586	1703	2289								
"AL"	2012	"Shelby"	"FIRST PRESBY CHURCH OF ALABASTER"	0	2460	6	2447	531	1886	656	1742	2398								
"AL"	2012	"Shelby"	"FOURMILE VOLUNTEER FIRE & RESCUE"	0	568	6	567	60	506	91	468	559								
"AL"	2012	"Shelby"	"GREYSTONE FARMS CLUBHOUSE"	0	1133	6	1127	178	941	219	888	1107								
"AL"	2012	"Shelby"	"HARPERSVILLE CITY HALL"	0	876	6	874	305	565	329	522	851								
"AL"	2012	"Shelby"	"HELENA COMMUNITY CENTER"	0	6478	6	6445	1466	4914	1704	4628	6332								
"AL"	2012	"Shelby"	"HOOVER FIRE STATION #8 (GREYSTONE)"	0	1733	6	1726	266	1450	338	1348	1686								
"AL"	2012	"Shelby"	"LIBERTY BAPTIST CHURCH"	0	784	6	784	559	219	556	203	759								
"AL"	2012	"Shelby"	"MAYLENE PENTECOSTAL LIGHTHOUSE CHU"	0	594	6	591	134	455	152	426	578								
"AL"	2012	"Shelby"	"MEADOW BROOK BAPTIST CHURCH"	0	2902	6	2889	729	2122	822	2015	2837								
"AL"	2012	"Shelby"	"MONTEVALLO PARKS&REC BLDG-ORR PARK"	0	1656	6	1645	919	673	963	638	1601								
"AL"	2012	"Shelby"	"NEW HOPE CUMBERLAND PRESBY CHURCH"	0	2168	6	2161	315	1823	401	1716	2117								
"AL"	2012	"Shelby"	"NEW LIFE ASSEMBLY OF GOD"	0	1903	6	1895	247	1631	375	1489	1864								
"AL"	2012	"Shelby"	"NORTH SHELBY BAPTIST CHURCH"	0	660	6	660	133	523	159	481	640								
"AL"	2012	"Shelby"	"PEA RIDGE COMMUNITY CENTER"	0	348	6	343	46	292	61	276	337								
"AL"	2012	"Shelby"	"PELHAM CIVIC COMPLEX"	0	5231	6	5201	987	4155	1266	3880	5146								
"AL"	2012	"Shelby"	"PROVISIONAL"	0	0	6	0	0	0	0	0	0								
"AL"	2012	"Shelby"	"RIVERCHASE BAPTIST CHURCH"	0	2338	6	2331	728	1575	805	1485	2290								
"AL"	2012	"Shelby"	"RIVERCHASE CHURCH OF CHRIST"	0	2278	6	2269	415	1835	500	1738	2238								
"AL"	2012	"Shelby"	"SHELBY IRON WORKS PARK"	0	778	6	774	102	664	147	614	761								
"AL"	2012	"Shelby"	"SHOAL CREEK TOWN HALL"	0	842	6	837	139	694	167	654	821								
"AL"	2012	"Shelby"	"SILURIA BAPTIST CHURCH"	0	2376	6	2361	479	1837	580	1738	2318								
"AL"	2012	"Shelby"	"SOUTHCREST BAPTIST CHURCH"	0	1985	6	1968	330	1620	415	1527	1942								
"AL"	2012	"Shelby"	"SOUTHSIDE BAPTIST CHURCH"	0	2200	6	2193	469	1700	586	1569	2155								
"AL"	2012	"Shelby"	"SPORTS BLAST SHELBY COUNTY"	0	4239	6	4214	777	3405	961	3176	4137								
"AL"	2012	"Shelby"	"THE CHURCH AT BROOK HILLS"	0	3213	6	3200	651	2525	775	2361	3136								
"AL"	2012	"Shelby"	"TURNER-HOLLIS AMER LEGION POST 195"	0	314	6	313	87	225	104	203	307								
"AL"	2012	"Shelby"	"UNDERWOOD BAPTIST CHURCH"	0	254	6	251	24	226	44	194	238								
"AL"	2012	"Shelby"	"UNIVERSITY BAPTIST CHURCH"	0	870	6	856	264	582	294	560	854								
"AL"	2012	"Shelby"	"VALLEYDALE BAPTIST CHURCH"	0	2843	6	2828	440	2347	543	2241	2784								
"AL"	2012	"Shelby"	"VANDIVER VOLUNTEER FIRE DEPT"	0	545	6	544	54	486	78	453	531								
"AL"	2012	"Shelby"	"VINCENT CITY HALL"	0	1113	6	1112	371	733	403	672	1075								
"AL"	2012	"Shelby"	"WILSONVILLE UNITED METHODIST CHUR"	0	1433	6	1429	196	1222	272	1139	1411								
