state	year	county	precinct	vtd	g2012_USP_dv	g2012_USP_rv	g2012_USP_tv	cd	g2012_USH_dv	g2012_USH_rv	g2012_USH_tv
"KS"	2012	"MCPHERSON"	"Jackson Township"	"000110"	32	69	105	1		81	81
"KS"	2012	"MCPHERSON"	"King City Township"	"000120"	71	159	238	1		192	192
"KS"	2012	"MCPHERSON"	"Lindsborg Ward 1"	"000130"	162	216	395	1		284	284
"KS"	2012	"MCPHERSON"	"Lindsborg Ward 2"	"000140"	194	276	484	1		345	345
"KS"	2012	"MCPHERSON"	"Lindsborg Ward 3"	"000150"	105	211	329	1		262	262
"KS"	2012	"MCPHERSON"	"Lindsborg Ward 4"	"000160"	99	161	271	1		199	199
"KS"	2012	"MCPHERSON"	"Little Valley Township"	"000170"	39	156	198	1		162	162
"KS"	2012	"MCPHERSON"	"Lone Tree Township"	"000180"	27	71	100	1		77	77
"KS"	2012	"MCPHERSON"	"Marquette Township"	"000190"	118	226	355	1		279	279
"KS"	2012	"MCPHERSON"	"McPherson Township"	"000200"	72	212	287	1		249	249
"KS"	2012	"MCPHERSON"	"McPherson Ward 1 Exclave"	"900050"				1		0	0
"KS"	2012	"MCPHERSON"	"McPherson Ward 1 Precinct 1"	"900010"	895	1988	2935	1		2369	2369
"KS"	2012	"MCPHERSON"	"McPherson Ward 2"	"900020"	276	653	951	1		791	791
"KS"	2012	"MCPHERSON"	"McPherson Ward 3 Part A"	"900030"	147	382	548	1		454	454
"KS"	2012	"MCPHERSON"	"McPherson Ward 4 Precinct 1 Part A"	"900040"	315	783	1133	1		941	941
"KS"	2012	"MCPHERSON"	"Meridian Township"	"000290"	28	87	118	1		103	103
"KS"	2012	"MCPHERSON"	"Mound Township"	"000300"	248	494	757	1		594	594
"KS"	2012	"MCPHERSON"	"New Gottland Township"	"000310"	46	199	249	1		222	222
"KS"	2012	"MCPHERSON"	"Smoky Hill Township"	"000320"	43	126	170	1		144	144
"KS"	2012	"MCPHERSON"	"South Sharps Creek Township"	"000330"	8	37	46	1		40	40
"KS"	2012	"MCPHERSON"	"Spring Valley Township"	"000340"	24	115	144	1		124	124
"KS"	2012	"MCPHERSON"	"Superior Township"	"000350"	143	602	752	1		660	660
"KS"	2012	"MCPHERSON"	"Turkey Creek Township"	"000360"	24	100	126	1		104	104
"KS"	2012	"MCPHERSON"	"Union Township"	"000370"	19	67	86	1		71	71
"KS"	2012	"MEADE"	"Cimarron Township"	"000010"	5	32	38	1		33	33
"KS"	2012	"MEADE"	"Crooked Creek Township"	"000020"	5	41	46	1		43	43
"KS"	2012	"MEADE"	"Fowler Township"	"000030"	40	225	267	1		215	215
"KS"	2012	"MEADE"	"Logan Township"	"000040"	6	44	52	1		45	45
"KS"	2012	"MEADE"	"Meade Center Township"	"000050"	120	696	827	1		688	688
"KS"	2012	"MEADE"	"Mertilla Township"	"000060"	3	49	52	1		46	46
"KS"	2012	"MEADE"	"Odee Township"	"000070"	3	22	25	1		24	24
"KS"	2012	"MEADE"	"Sand Creek Township"	"000080"	0	21	21	1		20	20
"KS"	2012	"MEADE"	"West Plains Township"	"000090"	76	298	381	1		319	319
"KS"	2012	"MIAMI"	"East Middle Creek Township C2"	"120020"	35	98	136	2	30	98	134
"KS"	2012	"MIAMI"	"East Middle Creek Township C3"	"120030"	117	321	441	3		329	414
"KS"	2012	"MIAMI"	"East Valley Township"	"000020"	62	150	214	2	40	164	209
"KS"	2012	"MIAMI"	"Louisburg Ward 1"	"300010"	198	379	585	3		391	524
"KS"	2012	"MIAMI"	"Louisburg Ward 1 Exclave Park"	"00003B"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"Louisburg Ward 2"	"300020"	389	902	1321	3		986	1223
"KS"	2012	"MIAMI"	"Louisburg Ward 2 Exclave A"	"00004B"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"Louisburg Ward 2 Exclave B"	"00004C"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"Miami Township"	"000050"	92	197	299	2	75	207	294
"KS"	2012	"MIAMI"	"Mound Township"	"000060"	113	200	318	2	90	213	314
"KS"	2012	"MIAMI"	"North Marysville Township C2"	"120040"	21	130	152	2	14	125	146
"KS"	2012	"MIAMI"	"North Marysville Township C3"	"120050"	141	318	465	3		327	415
"KS"	2012	"MIAMI"	"North Marysville Township Enclave"	"00007B"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"North Marysville Township Enclave 2"	"900130"	0	0	0				
"KS"	2012	"MIAMI"	"North Paola Township"	"200010"	81	171	254	2	61	177	243
"KS"	2012	"MIAMI"	"North Paola Township Part 1"	"900140"	4	11	15	2	4	11	15
"KS"	2012	"MIAMI"	"North Paola Township Part 2"	"900150"	15	59	74	2	9	61	71
"KS"	2012	"MIAMI"	"North Paola Township Part 3"	"900160"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"North Wea Township"	"000080"	68	264	334	3		260	316
"KS"	2012	"MIAMI"	"Osage Township"	"000090"	90	184	281	2	76	185	277
"KS"	2012	"MIAMI"	"Osawatomie Township"	"000100"	101	230	337	2	84	225	327
"KS"	2012	"MIAMI"	"Osawatomie Township Enclave A"	"900010"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Township Enclave B"	"900020"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 Exclave A Cemetery"	"00011B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 Exclave B"	"900030"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 Exclave C"	"900040"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 Exclave D"	"900050"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 H5"	"120060"	126	119	256	2	99	143	251
"KS"	2012	"MIAMI"	"Osawatomie Ward 1 H6"	"120070"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 2"	"00012A"	153	217	373	2	131	223	367
"KS"	2012	"MIAMI"	"Osawatomie Ward 2 Exclave Lake"	"00012B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 3"	"00013A"	226	209	447	2	181	233	438
"KS"	2012	"MIAMI"	"Osawatomie Ward 3 Exclave A"	"00013B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 3 Exclave B"	"00013C"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 3 Exclave D"	"900070"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Osawatomie Ward 4"	"000140"	107	133	243	2	82	143	233
"KS"	2012	"MIAMI"	"Paola Ward 1"	"00016A"	216	329	556	2	166	346	545
"KS"	2012	"MIAMI"	"Paola Ward 1 Exclave"	"00016B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Paola Ward 1 Exclave B"	"900080"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Paola Ward 2"	"000170"	154	189	353	2	106	224	344
"KS"	2012	"MIAMI"	"Paola Ward 3"	"00018A"	237	341	588	2	186	373	579
"KS"	2012	"MIAMI"	"Paola Ward 3 Exclave A"	"00018B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Paola Ward 4"	"00019A"	303	459	779	2	226	508	770
"KS"	2012	"MIAMI"	"Paola Ward 4 Exclave"	"00019B"	0	0	0	2	0	0	0
"KS"	2012	"MIAMI"	"Richland Township"	"000200"	248	761	1032	2	204	770	1020
"KS"	2012	"MIAMI"	"South Marysville Township C2"	"120080"	199	473	685	2	146	503	674
"KS"	2012	"MIAMI"	"South Marysville Township C3"	"120090"	2	11	13	3		10	12
"KS"	2012	"MIAMI"	"South Paola Township"	"200020"	49	115	169	2	36	123	163
"KS"	2012	"MIAMI"	"South Paola Township Part 2"	"900180"	34	63	99	2	25	63	95
"KS"	2012	"MIAMI"	"South Wea Township"	"000220"	157	586	757	3		597	723
"KS"	2012	"MIAMI"	"South Wea Township Enclave A"	"900090"	0	0	0				
"KS"	2012	"MIAMI"	"South Wea Township Enclave B"	"900100"	0	0	0				
"KS"	2012	"MIAMI"	"South Wea Township Enclave C"	"900110"	0	0	0				
"KS"	2012	"MIAMI"	"Spring Hill City Exclave A"	"00023B"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"Spring Hill City Exclave B"	"00023C"	78	131	214	3		148	190
"KS"	2012	"MIAMI"	"Spring Hill City Exclave C"	"00023D"	0	0	0	3		0	0
"KS"	2012	"MIAMI"	"Spring Hill City Precinct 01"	"00023A"	236	512	767	3		557	713
"KS"	2012	"MIAMI"	"Stanton Township"	"000240"	151	279	437	2	115	295	431
"KS"	2012	"MIAMI"	"Sugar Creek Township"	"000250"	65	172	239	2	51	177	235
"KS"	2012	"MIAMI"	"Ten Mile Township"	"000260"	192	565	766	3		585	728
"KS"	2012	"MIAMI"	"West Middle Creek Township"	"000270"	104	264	376	2	83	270	367
"KS"	2012	"MIAMI"	"West Valley Township Exclave"	"900120"	58	150	214	2	49	156	211
"KS"	2012	"MIAMI"	"West Valley Township H5"	"120100"	51	82	139	2	43	85	135
"KS"	2012	"MIAMI"	"West Valley Township H6"	"120110"	39	84	124	2	31	89	122
"KS"	2012	"MITCHELL"	"Asherville Township"	"000010"	10	41	53	1		46	46
"KS"	2012	"MITCHELL"	"Beloit City Ward 1"	"000020"	68	214	293	1		243	243
"KS"	2012	"MITCHELL"	"Beloit City Ward 2"	"000030"	111	359	479	1		409	409
"KS"	2012	"MITCHELL"	"Beloit City Ward 3"	"000040"	110	368	485	1		423	423
"KS"	2012	"MITCHELL"	"Beloit City Ward 4"	"000050"	86	276	369	1		304	304
"KS"	2012	"MITCHELL"	"Beloit Township"	"00006A"	24	108	132	1		110	110
"KS"	2012	"MITCHELL"	"Beloit Township Enclave A"	"00006B"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Beloit Township Enclave B"	"00006C"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Beloit Township Enclave C"	"00006D"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Bloomfield Township"	"000070"	3	35	39	1		33	33
"KS"	2012	"MITCHELL"	"Blue Hill Township"	"000080"	0	17	17	1		17	17
"KS"	2012	"MITCHELL"	"Carr Creek Township"	"000090"	0	15	16	1		16	16
"KS"	2012	"MITCHELL"	"Cawker City"	"000100"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Cawker Township"	"000110"	50	195	246	1		207	207
"KS"	2012	"MITCHELL"	"Center Township"	"000120"	1	12	15	1		11	11
"KS"	2012	"MITCHELL"	"Custer Township"	"000130"	9	51	61	1		59	59
"KS"	2012	"MITCHELL"	"Eureka Township"	"000140"	4	12	16	1		13	13
"KS"	2012	"MITCHELL"	"Glen Elder City"	"000150"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Glen Elder Township"	"000160"	44	209	259	1		234	234
"KS"	2012	"MITCHELL"	"Hayes Township"	"000170"	0	16	17	1		17	17
"KS"	2012	"MITCHELL"	"Hunter City"	"000180"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Logan Township"	"000190"	12	35	47	1		40	40
"KS"	2012	"MITCHELL"	"Lulu Township"	"000200"	2	37	39	1		34	34
"KS"	2012	"MITCHELL"	"Pittsburg Township"	"000210"	23	145	169	1		158	158
"KS"	2012	"MITCHELL"	"Plum Creek Township"	"000220"	2	65	68	1		62	62
"KS"	2012	"MITCHELL"	"Round Springs Township"	"000230"	2	14	16	1		13	13
"KS"	2012	"MITCHELL"	"Salt Creek Township"	"000240"	2	6	10	1		10	10
"KS"	2012	"MITCHELL"	"Scottsville City"	"000250"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Simpson City"	"000260"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Solomon Rapids Township"	"000270"	9	29	38	1		29	29
"KS"	2012	"MITCHELL"	"Tipton City"	"000280"	0	0	0	1		0	0
"KS"	2012	"MITCHELL"	"Turkey Creek Township"	"000290"	10	48	58	1		55	55
"KS"	2012	"MITCHELL"	"Walnut Creek Township"	"000300"	2	20	23	1		22	22
"KS"	2012	"MONTGOMERY"	"Caney City Ward 1"	"00001A"	31	119	150	2	26	111	146
"KS"	2012	"MONTGOMERY"	"Caney City Ward 1 Exclave A"	"00001B"	2	0	2	2	2	0	2
"KS"	2012	"MONTGOMERY"	"Caney City Ward 1 Exclave B"	"00001C"	1	4	5	2	1	4	5
"KS"	2012	"MONTGOMERY"	"Caney City Ward 2"	"000020"	23	104	132	2	23	95	130
"KS"	2012	"MONTGOMERY"	"Caney City Ward 3"	"000030"	31	131	164	2	30	121	158
"KS"	2012	"MONTGOMERY"	"Caney City Ward 3 Exclave"	"900030"	0	1	1	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Caney City Ward 4"	"000040"	30	168	201	2	31	156	194
"KS"	2012	"MONTGOMERY"	"Caney Township Havana"	"000050"	41	259	301	2	33	253	292
"KS"	2012	"MONTGOMERY"	"Caney Township Tyro"	"000060"	32	301	335	2	32	287	328
"KS"	2012	"MONTGOMERY"	"Cherokee Township"	"000070"	52	148	207	2	43	153	201
"KS"	2012	"MONTGOMERY"	"Cherry Township"	"000080"	46	179	233	2	48	169	230
"KS"	2012	"MONTGOMERY"	"Cherryvale Ward 1"	"000090"	133	274	420	2	117	276	417
"KS"	2012	"MONTGOMERY"	"Cherryvale Ward 2"	"000100"	90	219	316	2	73	223	308
"KS"	2012	"MONTGOMERY"	"Coffeyville Airport"	"900010"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 01"	"000110"	67	8	75	2	61	12	74
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 02"	"000120"	76	71	154	2	69	76	148
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 03"	"000130"	74	110	189	2	70	106	182
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 04"	"000140"	79	128	219	2	73	127	215
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 05"	"000150"	102	150	261	2	87	159	258
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 06"	"000160"	44	53	98	2	37	55	97
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 07"	"000170"	50	87	143	2	45	79	140
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 08"	"000180"	74	81	157	2	61	82	151
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 09"	"000190"	28	22	50	2	23	23	48
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 1 Exclave"	"900020"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 10"	"000200"	67	89	163	2	54	91	153
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 11"	"000210"	156	253	425	2	137	248	409
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 12"	"000220"	146	283	440	2	119	291	426
"KS"	2012	"MONTGOMERY"	"Coffeyville Ward 1 Precinct 13"	"000230"	188	370	565	2	148	375	540
"KS"	2012	"MONTGOMERY"	"Drum Creek Township"	"000240"	55	230	292	2	43	234	288
"KS"	2012	"MONTGOMERY"	"Fawn Creek Township Dearing"	"000250"	167	515	693	2	145	507	677
"KS"	2012	"MONTGOMERY"	"Fawn Creek Township Tyro"	"000260"	21	171	193	2	25	154	187
"KS"	2012	"MONTGOMERY"	"Independence City Ward 1 Precinct 1"	"000270"	57	101	163	2	48	108	161
"KS"	2012	"MONTGOMERY"	"Independence City Ward 1 Precinct 2"	"000280"	85	190	291	2	62	207	287
"KS"	2012	"MONTGOMERY"	"Independence City Ward 2 Precinct 1"	"000290"	37	79	118	2	33	77	114
"KS"	2012	"MONTGOMERY"	"Independence City Ward 2 Precinct 2"	"000300"	44	62	110	2	31	68	104
"KS"	2012	"MONTGOMERY"	"Independence City Ward 3 Precinct 1"	"000310"	82	156	242	2	60	158	227
"KS"	2012	"MONTGOMERY"	"Independence City Ward 3 Precinct 2"	"00032A"	48	70	119	2	37	75	119
"KS"	2012	"MONTGOMERY"	"Independence City Ward 3 Precinct 2 Exclave"	"00032B"	0	1	1	2	0	1	1
"KS"	2012	"MONTGOMERY"	"Independence City Ward 4 Precinct 1"	"000330"	104	190	302	2	94	189	298
"KS"	2012	"MONTGOMERY"	"Independence City Ward 4 Precinct 2"	"000340"	78	97	188	2	66	105	181
"KS"	2012	"MONTGOMERY"	"Independence City Ward 5 Precinct 1"	"000350"	59	113	174	2	45	115	169
"KS"	2012	"MONTGOMERY"	"Independence City Ward 5 Precinct 2"	"000360"	115	192	313	2	90	205	302
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 1 H11"	"120020"	10	19	31	2	11	20	32
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 1 H12"	"120030"	107	274	388	2	88	279	376
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 2 H11"	"120040"	53	251	308	2	37	256	297
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 2 H11 A"	"12004A"	42	92	137	2	30	97	128
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 2 H12"	"120050"	12	75	90	2	14	72	88
"KS"	2012	"MONTGOMERY"	"Independence City Ward 6 Precinct 2 H12 A"	"12005A"	0	9	9	2	0	9	9
"KS"	2012	"MONTGOMERY"	"Independence Exclave Airport"	"900060"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Independence Township 1 Enclave"	"900050"	1	0	1	2	1	0	1
"KS"	2012	"MONTGOMERY"	"Independence Township 1 H11"	"120060"	158	559	731	2	126	551	712
"KS"	2012	"MONTGOMERY"	"Independence Township 1 H12"	"120070"	12	97	114	2	9	93	106
"KS"	2012	"MONTGOMERY"	"Independence Township 2 Part A H11"	"120080"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Independence Township 2 Part A H12"	"120090"	50	130	181	2	38	134	178
"KS"	2012	"MONTGOMERY"	"Independence Township 2 Part B"	"00040B"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Independence Township 2 Part C"	"00040C"	7	43	50	2	10	35	50
"KS"	2012	"MONTGOMERY"	"Liberty Township"	"000410"	57	180	242	2	47	183	238
"KS"	2012	"MONTGOMERY"	"Louisburg Township"	"000420"	68	187	262	2	49	188	258
"KS"	2012	"MONTGOMERY"	"Parker Township 1"	"000430"	43	75	121	2	30	85	119
"KS"	2012	"MONTGOMERY"	"Parker Township 2"	"00044A"	129	275	410	2	114	270	401
"KS"	2012	"MONTGOMERY"	"Parker Township 2 Enclave"	"900040"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Parker Township 2 Enclave A"	"00044B"	1	1	2	2	0	2	2
"KS"	2012	"MONTGOMERY"	"Parker Township 2 Enclave B"	"00044C"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Rutland Township"	"000450"	24	146	172	2	21	142	170
"KS"	2012	"MONTGOMERY"	"Sycamore Township H11"	"120100"	84	332	422	2	66	327	412
"KS"	2012	"MONTGOMERY"	"Sycamore Township H12"	"120110"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Sycamore Township H12 A"	"12011A"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Sycamore Township H12 B"	"12011B"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"Sycamore Township H12 C"	"12011C"	0	0	0	2	0	0	0
"KS"	2012	"MONTGOMERY"	"West Cherry Township"	"000470"	28	106	136	2	26	105	136
"KS"	2012	"MORRIS"	"Council Grove Ward 1"	"000010"	93	145	248	1		195	195
"KS"	2012	"MORRIS"	"Council Grove Ward 2"	"000020"	72	133	207	1		156	156
"KS"	2012	"MORRIS"	"Council Grove Ward 3"	"000030"	131	264	406	1		319	319
"KS"	2012	"MORRIS"	"Council Grove Ward 3 Exclave"	"900010"	0	0	0	1		0	0
"KS"	2012	"MORRIS"	"Herington Exclave C Airport"	"900020"	0	0	0	1		0	0
"KS"	2012	"MORRIS"	"Herington Ward 1 Exclave A"	"000040"	0	0	0	1		0	0
"KS"	2012	"MORRIS"	"Herington Ward 1 Exclave B"	"000050"	0	0	0	1		0	0
"KS"	2012	"MORRIS"	"Highland Township"	"000060"	10	47	58	1		45	45
"KS"	2012	"MORRIS"	"Overland Township"	"000070"	10	27	37	1		29	29
"KS"	2012	"MORRIS"	"Township 1 Precinct 1"	"000080"	36	94	131	1		95	95
"KS"	2012	"MORRIS"	"Township 1 Precinct 2"	"000090"	29	57	94	1		66	66
"KS"	2012	"MORRIS"	"Township 2"	"000100"	128	236	367	1		262	262
"KS"	2012	"MORRIS"	"Township 3"	"000110"	58	140	203	1		161	161
"KS"	2012	"MORRIS"	"Township 4"	"000120"	14	84	106	1		84	84
"KS"	2012	"MORRIS"	"Township 5"	"000130"	51	231	291	1		248	248
"KS"	2012	"MORRIS"	"Township 6"	"000140"	8	42	52	1		39	39
"KS"	2012	"MORRIS"	"Township 7"	"000150"	33	79	117	1		97	97
"KS"	2012	"MORRIS"	"Township 8"	"000160"	17	84	105	1		90	90
"KS"	2012	"MORRIS"	"Township 9"	"000170"	28	110	140	1		119	119
"KS"	2012	"MORTON"	"Cimarron Township"	"000010"	4	26	31	1		28	28
"KS"	2012	"MORTON"	"East Richfield"	"000020"	9	34	44	1		29	29
"KS"	2012	"MORTON"	"Elkhart Ward 1"	"000030"	44	234	283	1		238	238
"KS"	2012	"MORTON"	"Elkhart Ward 2"	"000040"	37	204	242	1		214	214
"KS"	2012	"MORTON"	"Elkhart Ward 3"	"000050"	51	242	295	1		246	246
"KS"	2012	"MORTON"	"Jones Township"	"000060"	0	8	8	1		8	8
"KS"	2012	"MORTON"	"Rolla Township"	"000070"	35	174	214	1		180	180
"KS"	2012	"MORTON"	"Taloga Township"	"000080"	2	58	61	1		59	59
"KS"	2012	"MORTON"	"West Richfield"	"000090"	2	66	69	1		67	67
"KS"	2012	"MORTON"	"Westola Township"	"000100"	5	26	31	1		29	29
"KS"	2012	"NEMAHA"	"Adams Township"	"000010"	10	93	103	2	24	76	102
"KS"	2012	"NEMAHA"	"Berwick Township"	"000020"	19	182	205	2	23	171	200
"KS"	2012	"NEMAHA"	"Capioma Township"	"000030"	9	70	81	2	13	67	81
"KS"	2012	"NEMAHA"	"Center Township"	"000040"	14	76	90	2	16	68	90
"KS"	2012	"NEMAHA"	"Centralia"	"00005A"	44	110	163	2	54	94	160
"KS"	2012	"NEMAHA"	"Centralia Illinois A"	"00005B"	7	25	33	2	11	20	32
"KS"	2012	"NEMAHA"	"Centralia Illinois B"	"00005C"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Clear Creek Township"	"000060"	20	36	57	2	22	36	58
"KS"	2012	"NEMAHA"	"Gilman Township"	"000070"	31	70	102	2	24	71	100
"KS"	2012	"NEMAHA"	"Granada Township"	"000080"	14	45	60	2	12	45	58
"KS"	2012	"NEMAHA"	"Harrison - Goff"	"000090"	21	57	79	2	30	44	79
"KS"	2012	"NEMAHA"	"Harrison - Kelly"	"000100"	13	28	42	2	13	28	41
"KS"	2012	"NEMAHA"	"Home Township"	"000110"	14	56	70	2	9	53	68
"KS"	2012	"NEMAHA"	"Illinois Township"	"000120"	40	152	196	2	59	126	192
"KS"	2012	"NEMAHA"	"Marion Township"	"000130"	43	179	227	2	59	157	225
"KS"	2012	"NEMAHA"	"Mitchell Township"	"000140"	22	136	160	2	36	124	164
"KS"	2012	"NEMAHA"	"Nemaha Township"	"000150"	5	84	89	2	5	80	87
"KS"	2012	"NEMAHA"	"Neuchatel Township"	"000160"	9	50	62	2	15	47	63
"KS"	2012	"NEMAHA"	"Red Vermillion Township"	"000170"	14	41	55	2	16	37	55
"KS"	2012	"NEMAHA"	"Reilly Township"	"000180"	11	56	69	2	19	49	70
"KS"	2012	"NEMAHA"	"Richland Township Enclave 2"	"900020"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Richmond Township"	"000190"	39	244	285	2	61	214	280
"KS"	2012	"NEMAHA"	"Richmond Township Enclave 1"	"900010"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Rock Creek Township"	"00020A"	16	193	214	2	25	170	211
"KS"	2012	"NEMAHA"	"Rock Creek Township Enclave A"	"00020B"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Rock Creek Township Enclave B"	"00020C"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Sabetha Ward"	"00023A"	60	235	300	2	62	221	293
"KS"	2012	"NEMAHA"	"Sabetha Ward 1"	"000210"	69	240	316	2	83	219	313
"KS"	2012	"NEMAHA"	"Sabetha Ward 2"	"000220"	64	232	303	2	68	217	297
"KS"	2012	"NEMAHA"	"Sabetha Ward 3 Enclave"	"00023B"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Sabetha Ward 4"	"000240"	35	142	184	2	36	130	176
"KS"	2012	"NEMAHA"	"Sabetha Ward 5"	"000250"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Sabetha Ward Exclave"	"900030"	0	0	0	2	0	0	0
"KS"	2012	"NEMAHA"	"Seneca Ward 1"	"000260"	64	200	267	2	75	178	262
"KS"	2012	"NEMAHA"	"Seneca Ward 2"	"000270"	93	292	389	2	116	248	377
"KS"	2012	"NEMAHA"	"Seneca Ward 3"	"000280"	115	304	428	2	126	278	419
"KS"	2012	"NEMAHA"	"Washington Township"	"000290"	28	184	214	2	35	168	210
"KS"	2012	"NEMAHA"	"Wetmore Township"	"000300"	57	118	182	2	54	115	179
"KS"	2012	"NEOSHO"	"Big Creek Township"	"000010"	48	202	256	2	43	211	256
"KS"	2012	"NEOSHO"	"Canville Township"	"00002A"	94	229	329	2	68	243	321
"KS"	2012	"NEOSHO"	"Centerville Township"	"000030"	87	166	257	2	76	167	254
"KS"	2012	"NEOSHO"	"Chanute Ward 1"	"000040"	35	54	90	2	26	57	89
"KS"	2012	"NEOSHO"	"Chanute Ward 2 Precinct 1"	"000050"	116	163	288	2	79	195	289
"KS"	2012	"NEOSHO"	"Chanute Ward 2 Precinct 2"	"000060"	100	216	323	2	79	218	311
"KS"	2012	"NEOSHO"	"Chanute Ward 3 Precinct 1"	"000070"	192	312	523	2	146	335	514
"KS"	2012	"NEOSHO"	"Chanute Ward 3 Precinct 1 Exclave"	"900020"	0	0	0	2	0	0	0
"KS"	2012	"NEOSHO"	"Chanute Ward 3 Precinct 2"	"000080"	110	221	338	2	85	224	328
"KS"	2012	"NEOSHO"	"Chanute Ward 3 Precinct 3"	"000090"	188	420	620	2	171	420	607
"KS"	2012	"NEOSHO"	"Chanute Ward 3 Precinct 3 Exclave"	"900010"	0	0	0	2	0	0	0
"KS"	2012	"NEOSHO"	"Chanute Ward 4 Precinct 1"	"000100"	175	206	396	2	119	248	386
"KS"	2012	"NEOSHO"	"Chanute Ward 4 Precinct 2"	"000110"	113	136	260	2	95	149	251
"KS"	2012	"NEOSHO"	"Chanute Ward 4 Precinct 3"	"00012A"	77	148	231	2	55	163	227
"KS"	2012	"NEOSHO"	"Chanute Ward 4 Precinct 3 Exclave A"	"00012B"	0	0	0	2	0	0	0
"KS"	2012	"NEOSHO"	"Chanute Ward 4 Precinct 3 Exclave B"	"00012C"	0	0	0	2	0	0	0
"KS"	2012	"NEOSHO"	"Chetopa Township H13"	"120020"	52	233	293	2	51	230	288
