state	year	county	county_code	precinct_name	precinct_code	cd	g2012_USH_dv	g2012_USH_rv	g2012_USP_dv	g2012_USP_rv	g2012_USS_dv	g2012_USS_rv	g2012_USH_tv	g2012_USP_tv	g2012_USS_tv
"VA"	2012	"LOUDOUN COUNTY"	107	"208 - ALGONKIAN"	"0208"	10	552	703	713	599	724	589	1306.0	1330.0	1313.0
"VA"	2012	"LOUDOUN COUNTY"	107	"209 - POTOMAC FALLS"	"0209"	10	809	916	1000	791	1031	762	1784.0	1814.0	1793.0
"VA"	2012	"LOUDOUN COUNTY"	107	"210 - CASCADES"	"0210"	10	934	1091	1185	914	1179	925	2091.0	2127.0	2104.0
"VA"	2012	"LOUDOUN COUNTY"	107	"213 - COUNTRYSIDE"	"0213"	10	369	352	464	304	466	294	751.0	775.0	760.0
"VA"	2012	"LOUDOUN COUNTY"	107	"214 - SUGARLAND NORTH"	"0214"	10	861	1209	1089	1040	1115	1009	2112.0	2146.0	2124.0
"VA"	2012	"LOUDOUN COUNTY"	107	"215 - SUGARLAND SOUTH"	"0215"	10	977	925	1197	760	1190	776	1963.0	1997.0	1966.0
"VA"	2012	"LOUDOUN COUNTY"	107	"216 - LOWES ISLAND"	"0216"	10	674	987	836	889	859	871	1715.0	1743.0	1730.0
"VA"	2012	"LOUDOUN COUNTY"	107	"217 - SOUTH BANK"	"0217"	10	798	1055	1005	903	1031	872	1892.0	1921.0	1903.0
"VA"	2012	"LOUDOUN COUNTY"	107	"218 - UNIVERSITY CENTER"	"0218"	10	687	573	860	477	827	503	1321.0	1358.0	1330.0
"VA"	2012	"LOUDOUN COUNTY"	107	"219 - GALILEE CHURCH"	"0219"	10	682	726	849	622	852	621	1468.0	1493.0	1473.0
"VA"	2012	"LOUDOUN COUNTY"	107	"301 - PURCELLVILLE"	"0301"	10	656	1371	891	1190	905	1186	2085.0	2109.0	2091.0
"VA"	2012	"LOUDOUN COUNTY"	107	"302 - ROUND HILL"	"0302"	10	470	1035	635	905	655	903	1550.0	1569.0	1558.0
"VA"	2012	"LOUDOUN COUNTY"	107	"303 - HILLSBORO"	"0303"	10	439	1038	613	901	636	893	1522.0	1540.0	1529.0
"VA"	2012	"LOUDOUN COUNTY"	107	"305 - PHILOMONT"	"0305"	10	213	531	309	469	322	448	763.0	784.0	770.0
"VA"	2012	"LOUDOUN COUNTY"	107	"307 - MIDDLEBURG"	"0307"	10	321	521	476	410	484	388	871.0	891.0	872.0
"VA"	2012	"LOUDOUN COUNTY"	107	"308 - ST LOUIS"	"0308"	10	326	557	465	450	489	427	903.0	928.0	916.0
"VA"	2012	"LOUDOUN COUNTY"	107	"309 - ALDIE"	"0309"	10	254	410	348	342	359	333	688.0	701.0	692.0
"VA"	2012	"LOUDOUN COUNTY"	107	"310 - MOUNTAIN VIEW"	"0310"	10	598	1310	797	1153	806	1165	1972.0	1981.0	1971.0
"VA"	2012	"LOUDOUN COUNTY"	107	"311 - ROUND HILL ELEMENTARY"	"0311"	10	437	1007	611	861	607	882	1480.0	1502.0	1489.0
"VA"	2012	"LOUDOUN COUNTY"	107	"312 - BRIAR WOODS"	"0312"	10	766	1401	971	1278	999	1237	2236.0	2277.0	2236.0
"VA"	2012	"LOUDOUN COUNTY"	107	"313 - PINEBROOK"	"0313"	10	426	490	506	432	518	428	943.0	947.0	946.0
"VA"	2012	"LOUDOUN COUNTY"	107	"314 - LEGACY"	"0314"	10	782	1099	982	950	1013	925	1930.0	1956.0	1938.0
"VA"	2012	"LOUDOUN COUNTY"	107	"315 - FIREHOUSE"	"0315"	10	167	433	225	387	233	382	611.0	619.0	615.0
"VA"	2012	"LOUDOUN COUNTY"	107	"316 - CREIGHTON'S CORNER"	"0316"	10	834	1003	1024	874	1030	868	1888.0	1916.0	1898.0
"VA"	2012	"LOUDOUN COUNTY"	107	"401 - WEST LOVETTSVILLE"	"0401"	10	645	1224	851	1073	879	1067	1937.0	1958.0	1946.0
"VA"	2012	"LOUDOUN COUNTY"	107	"402 - WATERFORD"	"0402"	10	475	1158	679	994	710	963	1673.0	1691.0	1673.0
"VA"	2012	"LOUDOUN COUNTY"	107	"403 - LUCKETTS"	"0403"	10	511	1034	689	914	701	904	1598.0	1622.0	1605.0
"VA"	2012	"LOUDOUN COUNTY"	107	"407 - HARPER PARK"	"0407"	10	589	857	735	770	737	757	1483.0	1519.0	1494.0
"VA"	2012	"LOUDOUN COUNTY"	107	"408 - EVERGREEN"	"0408"	10	639	826	812	728	806	720	1514.0	1553.0	1526.0
"VA"	2012	"LOUDOUN COUNTY"	107	"409 - CLARKES GAP"	"0409"	10	503	1213	661	1100	726	1050	1763.0	1783.0	1776.0
"VA"	2012	"LOUDOUN COUNTY"	107	"411 - EAST LOVETTSVILLE"	"0411"	10	471	952	621	844	654	836	1480.0	1496.0	1490.0
"VA"	2012	"LOUDOUN COUNTY"	107	"413 - TUSCARORA"	"0413"	10	35	67	46	60	43	60	105.0	106.0	103.0
"VA"	2012	"LOUDOUN COUNTY"	107	"414 - RED ROCK"	"0414"	10	415	595	530	524	532	500	1034.0	1061.0	1032.0
"VA"	2012	"LOUDOUN COUNTY"	107	"416 - HAMILTON"	"0416"	10	721	1392	951	1216	996	1188	2170.0	2203.0	2184.0
"VA"	2012	"LOUDOUN COUNTY"	107	"417 - BETWEEN THE HILLS"	"0417"	10	57	181	86	164	82	165	245.0	252.0	247.0
"VA"	2012	"LOUDOUN COUNTY"	107	"418 - REHAU"	"0418"	10	364	959	489	857	526	829	1353.0	1361.0	1355.0
"VA"	2012	"LOUDOUN COUNTY"	107	"419 - J. L. SIMPSON"	"0419"	10	454	1165	621	1043	625	1040	1658.0	1677.0	1665.0
"VA"	2012	"LOUDOUN COUNTY"	107	"501 - WEST LEESBURG"	"0501"	10	700	930	913	766	961	731	1686.0	1709.0	1692.0
"VA"	2012	"LOUDOUN COUNTY"	107	"502 - EAST LEESBURG"	"0502"	10	1104	863	1363	684	1348	706	2043.0	2088.0	2054.0
"VA"	2012	"LOUDOUN COUNTY"	107	"503 - DRY MILL"	"0503"	10	365	613	504	514	517	519	1027.0	1042.0	1036.0
"VA"	2012	"LOUDOUN COUNTY"	107	"504 - SMARTS MILL"	"0504"	10	724	970	946	805	1000	764	1764.0	1782.0	1764.0
"VA"	2012	"LOUDOUN COUNTY"	107	"505 - COOL SPRING"	"0505"	10	702	1186	932	1018	947	1017	1951.0	1985.0	1964.0
"VA"	2012	"LOUDOUN COUNTY"	107	"506 - BRANDON PARK"	"0506"	10	562	526	710	431	703	443	1144.0	1166.0	1146.0
"VA"	2012	"LOUDOUN COUNTY"	107	"507 - GREENWAY"	"0507"	10	413	575	552	486	561	480	1032.0	1048.0	1041.0
"VA"	2012	"LOUDOUN COUNTY"	107	"508 - BALLS BLUFF"	"0508"	10	787	1075	991	941	1013	922	1921.0	1951.0	1935.0
"VA"	2012	"LOUDOUN COUNTY"	107	"509 - TOLBERT"	"0509"	10	831	820	1042	675	993	711	1694.0	1733.0	1704.0
"VA"	2012	"LOUDOUN COUNTY"	107	"510 - HERITAGE"	"0510"	10	375	775	516	666	544	643	1184.0	1196.0	1187.0
"VA"	2012	"LOUDOUN COUNTY"	107	"615 - HILLSIDE"	"0615"	10	713	1053	917	901	947	885	1821.0	1854.0	1832.0
"VA"	2012	"LOUDOUN COUNTY"	107	"616 - EAGLE RIDGE"	"0616"	10	884	1416	1104	1271	1144	1235	2365.0	2399.0	2379.0
"VA"	2012	"LOUDOUN COUNTY"	107	"617 - OAK GROVE"	"0617"	10	397	204	496	139	490	145	628.0	646.0	635.0
"VA"	2012	"LOUDOUN COUNTY"	107	"618 - MILL RUN"	"0618"	10	860	926	1042	817	1051	816	1848.0	1891.0	1867.0
"VA"	2012	"LOUDOUN COUNTY"	107	"619 - RIDGETOP"	"0619"	10	499	271	596	201	577	223	789.0	818.0	800.0
"VA"	2012	"LOUDOUN COUNTY"	107	"620 - RUSSELL BRANCH"	"0620"	10	849	1091	1079	946	1096	933	2023.0	2055.0	2029.0
"VA"	2012	"LOUDOUN COUNTY"	107	"621 - DOMINION TRAIL"	"0621"	10	960	1102	1182	974	1201	934	2124.0	2173.0	2135.0
"VA"	2012	"LOUDOUN COUNTY"	107	"622 - FARMWELL STATION"	"0622"	10	997	1204	1281	997	1265	999	2253.0	2301.0	2264.0
"VA"	2012	"LOUDOUN COUNTY"	107	"623 - WELLER"	"0623"	10	1077	1265	1330	1110	1338	1098	2420.0	2467.0	2436.0
"VA"	2012	"LOUDOUN COUNTY"	107	"701 - SULLY"	"0701"	10	901	860	1104	731	1090	743	1820.0	1867.0	1833.0
"VA"	2012	"LOUDOUN COUNTY"	107	"702 - PARK VIEW"	"0702"	10	748	752	964	602	951	610	1546.0	1591.0	1561.0
"VA"	2012	"LOUDOUN COUNTY"	107	"703 - ROLLING RIDGE"	"0703"	10	966	720	1191	577	1183	583	1742.0	1799.0	1766.0
"VA"	2012	"LOUDOUN COUNTY"	107	"705 - FOREST GROVE"	"0705"	10	1001	1192	1322	943	1299	978	2258.0	2308.0	2277.0
"VA"	2012	"LOUDOUN COUNTY"	107	"707 - CLAUDE MOORE PARK"	"0707"	10	713	630	874	512	870	531	1380.0	1414.0	1401.0
"VA"	2012	"LOUDOUN COUNTY"	107	"708 - SENECA"	"0708"	10	757	820	883	751	911	722	1622.0	1655.0	1633.0
"VA"	2012	"LOUDOUN COUNTY"	107	"709 - MIRROR RIDGE"	"0709"	10	912	763	1172	581	1132	604	1715.0	1771.0	1736.0
"VA"	2012	"LOUDOUN COUNTY"	107	"710 - STERLING"	"0710"	10	718	683	927	540	905	566	1455.0	1498.0	1471.0
"VA"	2012	"LOUDOUN COUNTY"	107	"808 - STONE BRIDGE"	"0808"	10	910	1298	1171	1108	1210	1070	2275.0	2311.0	2280.0
"VA"	2012	"LOUDOUN COUNTY"	107	"810 - CEDAR LANE"	"0810"	10	849	1000	1043	863	1074	832	1897.0	1928.0	1906.0
"VA"	2012	"LOUDOUN COUNTY"	107	"813 - SELDENS LANDING"	"0813"	10	662	745	846	631	857	608	1456.0	1491.0	1465.0
"VA"	2012	"LOUDOUN COUNTY"	107	"814 - NEWTON - LEE"	"0814"	10	640	1264	833	1115	852	1090	1931.0	1963.0	1942.0
"VA"	2012	"LOUDOUN COUNTY"	107	"815 - BELMONT RIDGE"	"0815"	10	1178	1764	1527	1521	1527	1491	3014.0	3065.0	3018.0
"VA"	2012	"LOUDOUN COUNTY"	107	"817 - SANDERS CORNER"	"0817"	10	737	1225	958	1070	954	1079	2020.0	2047.0	2033.0
"VA"	2012	"LOUDOUN COUNTY"	107	"818 - BROAD RUN"	"0818"	10	576	868	766	742	770	737	1490.0	1522.0	1507.0
"VA"	2012	"LOUDOUN COUNTY"	107	"819 - HERITAGE CHURCH"	"0819"	10	548	850	733	724	748	711	1451.0	1478.0	1459.0
"VA"	2012	"LOUDOUN COUNTY"	107	"820 - BELMONT STATION"	"0820"	10	682	833	838	729	843	727	1561.0	1582.0	1570.0
"VA"	2012	"LOUISA COUNTY"	109	"##Central Absentee"		7	743	1014	747	1014	776	994	1757.0	1778.0	1770.0
"VA"	2012	"LOUISA COUNTY"	109	"#Provisional"		7	6	5	6	7	5	6	11.0	13.0	11.0
"VA"	2012	"LOUISA COUNTY"	109	"101 - ZION"	"0101"	7	607	869	624	862	663	827	1476.0	1503.0	1490.0
"VA"	2012	"LOUISA COUNTY"	109	"102 - MECHANICSVILLE"	"0102"	7	362	483	393	465	390	473	845.0	872.0	863.0
"VA"	2012	"LOUISA COUNTY"	109	"201 - LOUISA #1"	"0201"	7	411	499	408	499	421	494	910.0	923.0	915.0
"VA"	2012	"LOUISA COUNTY"	109	"202 - LOUISA #2"	"0202"	7	444	499	464	485	475	472	943.0	969.0	947.0
"VA"	2012	"LOUISA COUNTY"	109	"301 - PATRICK HENRY NO 1"	"0301"	7	996	714	1025	709	1030	710	1710.0	1757.0	1740.0
"VA"	2012	"LOUISA COUNTY"	109	"302 - PATRICK HENRY #2"	"0302"	7	207	229	210	223	221	220	436.0	446.0	441.0
"VA"	2012	"LOUISA COUNTY"	109	"401 - MINERAL"	"0401"	7	580	910	581	901	607	893	1490.0	1507.0	1500.0
"VA"	2012	"LOUISA COUNTY"	109	"402 - YANCEYVILLE"	"0402"	7	257	216	249	225	254	226	473.0	483.0	480.0
"VA"	2012	"LOUISA COUNTY"	109	"501 - FREDERICKS HALL"	"0501"	7	476	597	484	595	483	595	1073.0	1092.0	1078.0
"VA"	2012	"LOUISA COUNTY"	109	"502 - CUCKOO"	"0502"	7	340	470	326	484	347	470	810.0	827.0	817.0
"VA"	2012	"LOUISA COUNTY"	109	"601 - BUMPASS"	"0601"	7	262	610	258	612	281	597	872.0	884.0	878.0
"VA"	2012	"LOUISA COUNTY"	109	"602 - LOCUST CREEK"	"0602"	7	403	736	379	758	406	738	1139.0	1154.0	1144.0
"VA"	2012	"LOUISA COUNTY"	109	"701 - SHELTONS MILL"	"0701"	7	443	783	427	800	477	759	1226.0	1241.0	1236.0
"VA"	2012	"LOUISA COUNTY"	109	"702 - SOUTH ANNA"	"0702"	7	375	573	372	576	396	562	948.0	967.0	958.0
"VA"	2012	"LUNENBURG COUNTY"	111	"##Central Absentee"		5	225	186	239	178	239	183	411.0	421.0	422.0
"VA"	2012	"LUNENBURG COUNTY"	111	"#Provisional"		5	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"LUNENBURG COUNTY"	111	"101 - PLYMOUTH"	"0101"	5	187	446	236	435	238	430	633.0	677.0	668.0
"VA"	2012	"LUNENBURG COUNTY"	111	"201 - BROWNS STORE"	"0201"	5	195	276	219	371	215	364	471.0	595.0	579.0
"VA"	2012	"LUNENBURG COUNTY"	111	"301 - ROSEBUD"	"0301"	5	94	297	105	298	107	298	391.0	407.0	405.0
"VA"	2012	"LUNENBURG COUNTY"	111	"302 - FLAT ROCK"	"0302"	5	162	254	186	252	172	256	416.0	443.0	428.0
"VA"	2012	"LUNENBURG COUNTY"	111	"401 - ARROWHEAD GUN CLUB"	"0401"	5	76	208	80	211	79	206	284.0	295.0	285.0
"VA"	2012	"LUNENBURG COUNTY"	111	"402 - PLEASANT GROVE"	"0402"	5	153	305	180	300	180	300	458.0	495.0	480.0
"VA"	2012	"LUNENBURG COUNTY"	111	"501 - REEDY CREEK"	"0501"	5	220	154	239	155	230	153	374.0	399.0	383.0
"VA"	2012	"LUNENBURG COUNTY"	111	"502 - PEOPLES COMMUNITY CENTER"	"0502"	5	315	117	337	119	321	127	432.0	462.0	448.0
"VA"	2012	"LUNENBURG COUNTY"	111	"601 - HOUNDS CREEK"	"0601"	5	412	258	471	253	458	259	670.0	729.0	717.0
"VA"	2012	"LUNENBURG COUNTY"	111	"701 - MEHERRIN FIRE DEPARTMENT"	"0701"	5	161	184	196	167	193	167	345.0	367.0	360.0
"VA"	2012	"LUNENBURG COUNTY"	111	"702 - VICTORIA PUBLIC LIBRARY"	"0702"	5	159	252	196	230	184	242	411.0	436.0	426.0
"VA"	2012	"LYNCHBURG CITY"	680	"##Central Absentee"		6	985	1302	1205	1185	1227	1136	2287.0	2411.0	2363.0
"VA"	2012	"LYNCHBURG CITY"	680	"#Provisional"		6	11	9	12	7	11	8	20.0	20.0	19.0
"VA"	2012	"LYNCHBURG CITY"	680	"101 - FIRST WARD FIRST PRECINCT"	"0101"	6	1095	1744	1295	1606	1321	1591	2839.0	2948.0	2912.0
"VA"	2012	"LYNCHBURG CITY"	680	"102 - FIRST WARD SECOND PRECINCT"	"0102"	6	782	1782	914	1666	996	1606	2564.0	2616.0	2602.0
"VA"	2012	"LYNCHBURG CITY"	680	"103 - FIRST WARD THIRD PRECINCT"	"0103"	6	579	1184	624	1167	706	1089	1763.0	1804.0	1795.0
"VA"	2012	"LYNCHBURG CITY"	680	"104 - FIRST WARD FOURTH PRECINCT"	"0104"	6	480	452	555	409	544	413	932.0	984.0	957.0
"VA"	2012	"LYNCHBURG CITY"	680	"105 - FIRST WARD FIFTH PRECINCT"	"0105"	6	533	662	564	612	601	601	1195.0	1210.0	1202.0
"VA"	2012	"LYNCHBURG CITY"	680	"201 - SECOND WARD FIRST PRECINCT"	"0201"	6	1835	624	2130	481	2062	511	2459.0	2657.0	2573.0
"VA"	2012	"LYNCHBURG CITY"	680	"202 - SECOND WARD SECOND PRECINCT"	"0202"	6	1459	382	1683	274	1624	303	1841.0	1975.0	1927.0
"VA"	2012	"LYNCHBURG CITY"	680	"203 - SECOND WARD THIRD PRECINCT"	"0203"	6	635	189	748	136	716	148	824.0	890.0	864.0
"VA"	2012	"LYNCHBURG CITY"	680	"204 - SECOND WARD FOURTH PRECINCT"	"0204"	6	335	327	422	272	392	287	662.0	711.0	679.0
"VA"	2012	"LYNCHBURG CITY"	680	"301 - THIRD WARD FIRST PRECINCT"	"0301"	6	508	595	611	519	600	543	1103.0	1169.0	1143.0
"VA"	2012	"LYNCHBURG CITY"	680	"302 - THIRD WARD SECOND PRECINCT"	"0302"	6	146	3077	153	3120	186	3072	3223.0	3341.0	3258.0
"VA"	2012	"LYNCHBURG CITY"	680	"303 - THIRD WARD THIRD PRECINCT"	"0303"	6	411	853	512	787	524	771	1264.0	1321.0	1295.0
"VA"	2012	"LYNCHBURG CITY"	680	"304 - THIRD WARD FOURTH PRECINCT"	"0304"	6	363	827	450	761	461	761	1190.0	1227.0	1222.0
"VA"	2012	"LYNCHBURG CITY"	680	"305 - THIRD WARD FIFTH PRECINCT"	"0305"	6	516	1578	617	1514	633	1503	2094.0	2165.0	2136.0
"VA"	2012	"LYNCHBURG CITY"	680	"401 - FOURTH WARD FIRST PRECINCT"	"0401"	6	777	2133	957	1994	984	1983	2910.0	2994.0	2967.0
"VA"	2012	"LYNCHBURG CITY"	680	"402 - FOURTH WARD SECOND PRECINCT"	"0402"	6	365	749	431	700	444	701	1114.0	1155.0	1145.0
"VA"	2012	"LYNCHBURG CITY"	680	"403 - FOURTH WARD THIRD PRECINCT"	"0403"	6	878	1550	1050	1418	1069	1425	2428.0	2531.0	2494.0
"VA"	2012	"LYNCHBURG CITY"	680	"404 - FOURTH WARD FOURTH PRECINCT"	"0404"	6	892	1252	1015	1178	1028	1149	2144.0	2218.0	2177.0
"VA"	2012	"MADISON COUNTY"	113	"##Central Absentee"		5	294	348	311	340	326	341	642.0	661.0	667.0
"VA"	2012	"MADISON COUNTY"	113	"#Provisional"		5	1	0	0	1	1	0	1.0	1.0	1.0
"VA"	2012	"MADISON COUNTY"	113	"001 - OAK PARK"	"0001"	5	278	391	314	375	312	394	669.0	702.0	706.0
"VA"	2012	"MADISON COUNTY"	113	"002 - RADIANT"	"0002"	5	417	579	471	547	467	565	996.0	1027.0	1032.0
"VA"	2012	"MADISON COUNTY"	113	"003 - ROCHELLE"	"0003"	5	135	320	141	318	148	321	455.0	469.0	469.0
"VA"	2012	"MADISON COUNTY"	113	"004 - GRAVES MILL"	"0004"	5	11	38	13	37	15	38	49.0	50.0	53.0
"VA"	2012	"MADISON COUNTY"	113	"005 - MADISON"	"0005"	5	419	692	484	652	478	685	1111.0	1147.0	1163.0
"VA"	2012	"MADISON COUNTY"	113	"006 - WOLFTOWN"	"0006"	5	241	350	259	346	273	352	591.0	619.0	625.0
"VA"	2012	"MADISON COUNTY"	113	"007 - BRIGHTWOOD"	"0007"	5	311	739	361	724	363	738	1050.0	1103.0	1101.0
"VA"	2012	"MADISON COUNTY"	113	"008 - CRIGLERSVILLE"	"0008"	5	170	339	173	337	186	343	509.0	519.0	529.0
"VA"	2012	"MADISON COUNTY"	113	"009 - ETLAN"	"0009"	5	106	190	112	192	109	201	296.0	308.0	310.0
"VA"	2012	"MANASSAS CITY"	683	"##Central Absentee"		10	747	969	966	813	949	831	1752.0	1795.0	1780.0
"VA"	2012	"MANASSAS CITY"	683	"#Provisional"		10	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"MANASSAS CITY"	683	"001 - DEAN"	"0001"	10	1264	1792	1647	1532	1662	1511	3138.0	3224.0	3173.0
"VA"	2012	"MANASSAS CITY"	683	"002 - WEEMS"	"0002"	10	967	1148	1317	937	1264	960	2202.0	2298.0	2224.0
"VA"	2012	"MANASSAS CITY"	683	"003 - METZ"	"0003"	10	1054	1271	1340	1086	1309	1106	2394.0	2465.0	2415.0
"VA"	2012	"MANASSAS CITY"	683	"004 - HAYDON"	"0004"	10	1231	1411	1582	1188	1553	1207	2721.0	2800.0	2760.0
"VA"	2012	"MANASSAS CITY"	683	"005 - BALDWIN"	"0005"	10	1307	1101	1626	907	1585	935	2476.0	2572.0	2520.0
"VA"	2012	"MANASSAS PARK CITY"	685	"##Central Absentee"		10	302	251	374	202	373	196	569.0	580.0	569.0
"VA"	2012	"MANASSAS PARK CITY"	685	"#Provisional"		10	4	1	4	1	4	1	5.0	5.0	5.0
"VA"	2012	"MANASSAS PARK CITY"	685	"001 - PRECINCT ONE"	"0001"	10	1139	980	1376	818	1342	847	2188.0	2233.0	2189.0
"VA"	2012	"MANASSAS PARK CITY"	685	"002 - PRECINCT TWO"	"0002"	10	919	821	1125	678	1110	708	1804.0	1828.0	1818.0
"VA"	2012	"MARTINSVILLE CITY"	690	"##Central Absentee"		9	286	298	345	291	337	284	584.0	649.0	621.0
"VA"	2012	"MARTINSVILLE CITY"	690	"#Provisional"		9	0	0	0	0	0	0	0.0	0.0	0.0
"VA"	2012	"MARTINSVILLE CITY"	690	"001 - PRECINCT #1"	"0001"	9	526	42	608	4	571	30	568.0	617.0	601.0
"VA"	2012	"MARTINSVILLE CITY"	690	"002 - PRECINCT #2"	"0002"	9	615	459	679	423	685	420	1074.0	1128.0	1105.0
"VA"	2012	"MARTINSVILLE CITY"	690	"003 - PRECINCT #3"	"0003"	9	459	259	526	222	499	246	718.0	769.0	745.0
"VA"	2012	"MARTINSVILLE CITY"	690	"004 - PRECINCT #4"	"0004"	9	718	402	851	364	816	364	1120.0	1233.0	1180.0
"VA"	2012	"MARTINSVILLE CITY"	690	"005 - PRECINCT #5"	"0005"	9	496	1012	510	1007	581	948	1508.0	1543.0	1529.0
"VA"	2012	"MARTINSVILLE CITY"	690	"006 - PRECINCT #6"	"0006"	9	309	10	336	1	322	8	319.0	338.0	330.0
"VA"	2012	"MATHEWS COUNTY"	115	"##Central Absentee"		1	294	735	375	681	394	652	1029.0	1062.0	1046.0
"VA"	2012	"MATHEWS COUNTY"	115	"#Provisional"		1	0	1	0	3	0	2	1.0	3.0	2.0
"VA"	2012	"MATHEWS COUNTY"	115	"001 - CHESAPEAKE"	"0001"	1	269	714	315	678	339	671	983.0	1019.0	1010.0
"VA"	2012	"MATHEWS COUNTY"	115	"002 - WESTVILLE"	"0002"	1	465	1059	554	1025	582	994	1524.0	1595.0	1576.0
"VA"	2012	"MATHEWS COUNTY"	115	"003 - PIANKATANK"	"0003"	1	498	1117	563	1101	592	1064	1615.0	1685.0	1656.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"##Central Absentee"		5	743	766	812	745	770	753	1509.0	1580.0	1523.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"#Provisional"		5	6	11	1	2	7	4	17.0	5.0	11.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"101 - WRIGHTS STORE"	"0101"	5	229	211	284	194	245	201	440.0	486.0	446.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"102 - PEARSONS STORE"	"0102"	5	47	116	49	120	51	116	163.0	171.0	167.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"103 - SOUTH CLARKSVILLE"	"0103"	5	435	379	509	364	462	386	814.0	882.0	848.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"201 - BOYDTON"	"0201"	5	242	239	287	223	256	226	481.0	519.0	482.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"202 - BLUESTONE SENIOR HIGH SCHOOL"	"0202"	5	107	74	139	65	117	71	181.0	208.0	188.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"203 - CHASE CITY VFW POST"	"0203"	5	322	97	362	79	320	109	419.0	445.0	429.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"301 - BRACEY"	"0301"	5	256	649	298	659	286	654	905.0	967.0	940.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"302 - LACROSSE"	"0302"	5	256	361	320	351	286	358	617.0	684.0	644.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"401 - AMERICAN LEGION HALL"	"0401"	5	658	423	837	408	731	415	1081.0	1256.0	1146.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"402 - PARK VIEW MIDDLE SCHOOL"	"0402"	5	111	60	133	58	122	61	171.0	192.0	183.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"501 - SOUTH HILL"	"0501"	5	517	855	612	842	562	850	1372.0	1465.0	1412.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"601 - BASKERVILLE"	"0601"	5	208	383	232	393	210	396	591.0	634.0	606.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"602 - UNION LEVEL"	"0602"	5	74	267	93	261	83	263	341.0	360.0	346.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"603 - SMITH CROSSROADS"	"0603"	5	82	170	95	168	85	168	252.0	266.0	253.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"604 - LAKE GASTON"	"0604"	5	92	195	105	206	95	201	287.0	314.0	296.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"701 - CHASE CITY"	"0701"	5	276	409	345	397	314	401	685.0	750.0	715.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"702 - SUNSHINE"	"0702"	5	195	284	233	285	211	274	479.0	523.0	485.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"801 - FINCHLEY"	"0801"	5	80	119	88	119	91	117	199.0	207.0	208.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"802 - BLUESTONE"	"0802"	5	254	480	282	491	260	488	734.0	786.0	748.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"803 - CHASE CITY ELEMENTARY SCHOOL"	"0803"	5	237	306	270	297	239	305	543.0	573.0	544.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"901 - AVERETT"	"0901"	5	16	156	22	156	26	144	172.0	179.0	170.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"902 - BUFFALO SPRINGS"	"0902"	5	94	250	103	256	104	256	344.0	365.0	360.0
"VA"	2012	"MECKLENBURG COUNTY"	117	"903 - CLARKSVILLE"	"0903"	5	376	816	410	834	411	820	1192.0	1257.0	1231.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"##Central Absentee"		1	205	371	249	354	244	348	576.0	610.0	592.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"#Provisional"		1	3	0	2	0	3	0	3.0	3.0	3.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"101 - SALUDA"	"0101"	1	157	252	180	243	177	238	409.0	427.0	415.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"102 - URBANNA"	"0102"	1	199	452	233	438	252	423	651.0	682.0	675.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"201 - NEW MARKET"	"0201"	1	296	861	344	858	392	815	1157.0	1215.0	1207.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"301 - WATERVIEW"	"0301"	1	194	259	227	254	215	261	453.0	492.0	476.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"302 - CHURCH VIEW"	"0302"	1	261	257	290	246	295	234	518.0	540.0	529.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"401- HARMONY VILLAGE"	"0401"	1	381	547	430	533	441	506	928.0	980.0	947.0
"VA"	2012	"MIDDLESEX COUNTY"	119	"501 - WILTON"	"0501"	1	369	693	415	693	436	664	1062.0	1118.0	1100.0
